
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP2021SH2SUMODPLSALL.ANL  Predicted Value File
File Date:      Thu Jan 21 00:01:48 2021
Last Update:    Thu Jan 21 00:01:48 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4465            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4465 of 4465

"Position","Sample Number","AveFructose","AveGlucose","AveSucrose","AveTotalSugar",
1224,"14W31731", 7.6947680, 7.6125302, 20.8643074, 29.0540543,
1225,"14W31557", 7.8616920, 8.0022144, 19.4865379, 24.4020004,
1226,"14W31850", 7.9429083, 8.0127888, 19.1405468, 24.2803192,
1227,"14W32148", 7.4843082, 7.4083495, 20.7723122, 27.7696686,
1228,"14W31915", 7.8270116, 7.9457879, 19.4087448, 28.8784409,
1229,"14W32454", 7.7913761, 7.8152208, 19.8571377, 27.8537292,
1230,"14W32478", 7.6972656, 7.8348932, 19.2791138, 28.5490036,
1231,"14W30858", 7.6967592, 7.8635244, 19.3695202, 22.9246445,
1232,"14W31826", 7.5946541, 7.6163235, 20.6894207, 30.8065109,
1233,"14W31439", 7.6517940, 7.5993147, 20.1858540, 22.7997437,
1234,"14W31905", 7.4725814, 7.5436354, 20.0454025, 24.6033478,
1235,"14W32243", 7.9570293, 7.9854822, 19.3399258, 25.3631973,
1236,"14W31532", 7.9440708, 7.9380550, 19.8712044, 25.6589203,
1237,"14W31548", 7.6897264, 7.6802049, 20.1543941, 27.2641144,
1238,"14W31707", 7.6741548, 7.8176203, 19.5326614, 24.3623734,
1239,"14W31501", 7.9315128, 8.0151968, 19.0377769, 27.0505142,
1240,"14W31633", 7.4941177, 7.5436978, 20.0306892, 26.5802612,
1241,"14W31516", 7.4052291, 7.5210652, 20.2816963, 21.3403549,
1242,"14W31872", 7.4737768, 7.6251025, 18.9241829, 9.2269363,
1243,"14W32443", 7.4461489, 7.6170425, 19.0182667, 20.9908447,
1244,"14W31431", 7.0332246, 7.2090173, 20.8485298, 32.4843216,
1245,"14W32101", 7.6843243, 7.6244383, 20.2847137, 24.4235229,
1246,"14W32031", 7.6775312, 7.4803205, 21.0139942, 21.3011703,
1247,"14W31679", 7.9674282, 8.0247631, 19.3199902, 26.1453094,
1248,"14NY0527-1", 8.2732563, 7.7614846, 22.9523678, 39.1589813,
1249,"14W32459", 8.1751595, 8.1785316, 19.1856995, 24.6359558,
1250,"14W31441", 7.6593637, 7.7421970, 19.5914230, 27.3682480,
1251,"14W31838", 7.3946223, 7.4276476, 21.0725727, 26.8264008,
1252,"<none>", 8.6090269, 8.5272360, 15.8030319, 126.3838730,
1253,"<none>", 8.6081839, 8.5342655, 15.7050762, 125.5179062,
1254,"<none>", 8.5973349, 8.5130835, 15.8130169, 126.4499893,
1255,"14NY0632-1", 6.9356689, 6.3128700, 25.2349262, 26.8117371,
1256,"14NY0486-1", 8.8503504, 8.4908895, 21.0384846, 35.0700378,
1257,"14NY0691-1", 8.7135134, 8.3719788, 21.2328224, 33.6792831,
1258,"14NY0748-1", 7.9929147, 7.4673562, 23.9282970, 38.7490616,
1259,"14NY0483-1", 7.4641690, 6.4503541, 26.1419392, 43.4451447,
1260,"14NY0583-1", 6.9048023, 5.7268324, 28.4147835, 41.9363174,
1261,"14NY0334-1", 8.2177753, 7.9429064, 21.5871925, 33.7037582,
1262,"14NY0781-1", 8.2189932, 7.9224086, 21.6161442, 33.6404572,
1263,"14NY0758-2", 6.7855892, 5.9027567, 27.0800171, 33.4967728,
1264,"14NY0552-2", 8.1452074, 7.8388581, 22.0314884, 34.1993866,
1265,"14NY0760-2", 8.3477306, 7.8968368, 22.6229534, 37.4300461,
1266,"14NY0792-1", 8.1040335, 7.4942975, 24.1802883, 36.4069214,
1267,"14NY0060-1", 8.6701860, 8.3017769, 21.8183002, 31.0804214,
1268,"14NY0714-1", 7.2235174, 6.6275749, 24.2664948, 30.6354752,
1269,"14NY0213-2", 8.1400347, 8.1120863, 21.3224754, 33.2909241,
1270,"14NY0668-2", 8.0199051, 7.4314804, 24.2910461, 41.6275330,
1271,"14NY0715-2", 6.6658678, 5.5406327, 28.6773891, 40.5224380,
1272,"14NY0668-1", 8.1086369, 7.6233764, 23.6858768, 41.5413132,
1273,"14NY0073-2", 7.8742962, 7.4329658, 22.9835510, 28.7078094,
1274,"14NY0565-1", 8.6332970, 8.3727579, 21.1371098, 29.9121246,
1275,"14NY0784-2", 8.1320467, 7.5593929, 23.3517361, 34.2884674,
1276,"14NY0576-2", 8.6945877, 8.3136892, 21.9060955, 44.6107101,
1277,"14NY0162-1", 8.0587940, 7.5265150, 23.4970188, 36.7587357,
1278,"14NY0078-1", 8.4062786, 7.9237804, 22.9342060, 39.6863861,
1279,"14NY0722-2", 8.4046268, 7.9475698, 22.5906239, 37.7374191,
1280,"14NY0758-1", 8.0946436, 7.4655633, 24.1275368, 36.6769485,
1281,"14NY0565-2", 8.4007540, 7.9609385, 21.9946537, 26.7003250,
1282,"14NY0584-2", 8.6629410, 8.4472370, 21.0070152, 35.5941544,
1283,"14NY0566-1", 8.1413860, 7.7124548, 22.8248329, 36.1437454,
1284,"14NY0540-2", 7.8935237, 7.6197405, 22.1170464, 20.7441025,
1285,"14NY0239-2", 8.5016775, 8.2481127, 22.0721684, 40.0596924,
1286,"14NY0614-2", 7.8450880, 7.2349291, 24.3712883, 39.7541580,
1287,"14NY0608-1", 7.8216715, 7.5582447, 22.1715240, 28.8201218,
1288,"14NY0745-2", 8.0898790, 7.8681259, 22.0408249, 38.1208878,
1289,"14NY0768-1", 8.7859621, 8.4746237, 20.9912014, 34.0517731,
1290,"14NY0576-1", 8.1984882, 7.5681391, 23.9096794, 43.2345734,
1291,"14NY0745-1", 7.9275289, 7.6896081, 22.1250744, 33.5388031,
1292,"14NY0689-2", 8.4274082, 8.0639877, 21.9240856, 40.7988358,
1293,"14NY0621-1", 6.6474633, 5.6370220, 28.0638046, 39.0874481,
1294,"14NY0760-1", 8.2283325, 7.7485843, 22.8719826, 37.7960358,
1295,"14NY0823-2", 8.1744585, 7.9184852, 21.7057896, 26.6216049,
1296,"14NY0620-2", 8.0613203, 7.6890292, 22.8516197, 35.8131790,
1297,"14NY0051-1", 7.4070787, 6.8188763, 25.0789623, 38.2159042,
1298,"14NY0473-2", 7.2336330, 6.6876645, 24.4203377, 33.7131882,
1299,"14NY0023-2", 6.4699969, 5.5107312, 28.0545311, 35.2423935,
1300,"14NY0269-2", 6.6291871, 5.6783762, 27.8760242, 38.7160339,
1301,"14NY0486-2", 8.5779648, 8.1705456, 21.9500332, 38.8205261,
1302,"14NY0023-1", 6.7744045, 5.9601626, 26.8828430, 36.2124176,
1303,"14NY0157-2", 6.5007057, 5.5750208, 27.5311279, 33.5625839,
1304,"14NY0156-1", 8.0941992, 7.6377201, 22.7324219, 32.9647675,
1305,"14NY0608-2", 6.9323587, 6.2620711, 25.7573376, 31.1925049,
1306,"14NY0277-1", 7.2440901, 6.5827990, 25.1068745, 34.8553391,
1307,"14NY0118-2", 6.9008408, 6.2600102, 25.8576107, 34.0075912,
1308,"14NY0006-2", 7.2381663, 6.2775898, 27.4201336, 38.7133865,
1309,"14NY0329-2", 7.3949027, 6.7164278, 24.5616016, 29.0951920,
1310,"14NY0749-1", 7.8054981, 7.2441530, 23.3033543, 27.5632858,
1311,"14NY081-1", 6.9782519, 6.0108695, 27.1395798, 37.1560974,
1312,"14NY0081-1", 6.9817457, 6.0175138, 27.1187134, 37.1612701,
1313,"14NY0210-1", 8.0778732, 7.5927229, 23.1044464, 33.8796997,
1314,"14NY0118-1", 6.6033931, 5.8491173, 26.7035007, 33.2164154,
1315,"14NY0323-2", 6.9993382, 6.2903476, 25.8400574, 35.8175430,
1316,"<none>", 8.5645761, 8.5222435, 15.5887690, 125.5556870,
1317,"14NY0566-2", 6.7693329, 5.8014712, 27.5575733, 33.8864059,
1318,"14NY0096-1", 7.0324216, 6.1955695, 26.4462585, 34.8086548,
1319,"14NY0345-2", 6.7969804, 6.2200632, 25.4501076, 31.1709976,
1320,"14NY0722-1", 7.1125875, 5.9175544, 28.4858551, 41.2052307,
1321,"14NY0027-1", 6.7875805, 6.1410532, 25.6276226, 31.8009033,
1322,"14NY0308-1", 6.4555750, 5.4732141, 28.3285255, 42.3054123,
1323,"14NY0292-1", 6.6688929, 5.6946335, 27.7939968, 37.0397797,
1324,"14NY0737-1", 6.7658992, 5.8426819, 27.2981949, 32.3951721,
1325,"14NY0835-1", 7.6493006, 6.9806190, 24.9042549, 40.5423965,
1326,"14NY0540-1", 7.0687737, 6.5621681, 24.4085274, 26.7541809,
1327,"14NY0277-2", 6.8068314, 5.9145184, 27.4420395, 36.4261398,
1328,"14NY0325-2", 6.4369888, 5.2962675, 29.5205154, 47.3845978,
1329,"14NY0625-1", 7.2583776, 6.9029703, 23.1134644, 26.1369095,
1330,"14NY0671-1", 6.4808111, 5.5665278, 28.0083160, 36.9787827,
1331,"14NY0346-2", 7.9964890, 7.4536076, 23.5938282, 35.8444748,
1332,"14NY0039", 7.4132195, 6.4770293, 26.6402359, 39.4548950,
1333,"14NY0213-1", 6.5051317, 5.7784457, 26.6292057, 32.5602341,
1334,"14NY0329-1", 8.0343904, 7.5614605, 22.6947155, 32.2752609,
1335,"14NY0300-2", 7.5333662, 6.7600322, 25.0752907, 32.9521637,
1336,"14NY0678-2", 6.6171036, 5.7087302, 27.3522549, 38.1406250,
1337,"14NY0235-1", 6.4868712, 5.5714841, 27.7716503, 37.1844177,
1338,"14NY0729-1", 6.5664096, 5.6375012, 27.9097595, 40.5074158,
1339,"14NY0625-2", 6.6868382, 5.7850757, 26.9223175, 34.4174805,
1340,"14NY0284-1", 7.2971964, 6.5729876, 25.2852917, 33.9166412,
1341,"14NY0029-2", 8.6111479, 8.2629557, 22.0777931, 39.3866501,
1342,"14NY0737-2", 6.6661205, 5.8588209, 26.6935825, 34.3493423,
1343,"14NY0295-1", 6.9125443, 6.2315531, 25.8878117, 35.7262192,
1344,"14NY0255-1", 6.7328882, 6.0069160, 26.7767906, 38.7240524,
1345,"14NY0715-1", 6.4282751, 5.3639479, 28.3603287, 38.1248169,
1346,"14NY0142-1", 6.4513063, 5.3105335, 29.0583725, 40.6452332,
1347,"14NY0611-1", 6.5221653, 5.5091801, 28.3590488, 46.5732651,
1348,"14NY0632-2", 7.0126667, 6.3796563, 25.4365196, 34.4714813,
1349,"14NY0729-2", 6.3935409, 5.3690214, 28.9304810, 42.2481384,
1350,"14NY0239-1", 8.2295952, 7.8319793, 22.6656189, 34.1415710,
1351,"14NY0344-2", 6.6722383, 5.6319618, 28.7164536, 44.1066208,
1352,"14NY0294-1", 6.4109163, 5.4588523, 28.0055141, 35.0022812,
1353,"14NY0575-2", 6.8345490, 5.8993797, 27.3086433, 37.0194778,
1354,"14NY0078", 8.4869518, 8.0286102, 22.8567600, 40.8739319,
1355,"14NY0029", 8.1752796, 7.5962481, 23.7019672, 38.3397141,
1356,"14NY0678-1", 6.6241913, 5.7521992, 27.5189495, 40.7903214,
1357,"14NY0627-2", 6.6990862, 5.7398267, 27.6334667, 35.3232269,
1358,"14NY0639-2", 6.6029100, 5.7785492, 26.8023186, 33.1570206,
1359,"14NY0558-2", 6.3674064, 5.3342819, 28.2415409, 38.5220108,
1360,"14NY0295-2", 6.8543725, 6.0409374, 26.8010788, 38.1266708,
1361,"14NY0578", 8.0725212, 7.7303886, 22.8017921, 43.0634003,
1362,"14NY0221-1", 6.9265623, 6.1186328, 26.6636829, 34.6994934,
1363,"14NY0649-2", 7.5724144, 7.1606174, 23.5844421, 36.3520737,
1364,"14NY0011", 6.9169064, 5.7535772, 28.0625286, 42.9489899,
1365,"14NY0321-1", 6.4611053, 5.5222926, 27.5900879, 39.4859238,
1366,"14NY0271-2", 7.1284437, 6.4372969, 25.5063267, 33.0156250,
1367,"14NY0206-2", 6.7818985, 5.8395410, 27.5721245, 39.3938675,
1368,"14NY0294-2", 6.3763514, 5.3419724, 28.9496899, 38.3688278,
1369,"14NY0747-1", 6.8455195, 6.1164947, 26.2949390, 35.7981644,
1370,"14NY0714-2", 6.2370834, 5.1535072, 28.5405407, 41.8101730,
1371,"14NY0344-1", 6.2301064, 4.9552212, 30.4928570, 44.4196854,
1372,"14NY0754-2", 6.6576729, 5.7335343, 27.6012421, 33.9173813,
1373,"14NY0748-2", 6.5623732, 5.4519672, 28.9766407, 37.8408203,
1374,"14NY0096-2", 6.7893047, 5.8394432, 27.7250576, 36.7356339,
1375,"14NY0611-2", 6.8490825, 5.8834558, 27.7961807, 43.1816559,
1376,"14NY0634-1", 6.5093169, 5.2469416, 29.5721722, 38.2824173,
1377,"14NY0321-2", 6.7671375, 5.9762468, 26.5216846, 36.4590149,
1378,"14NY0250-1", 7.0636721, 6.4714031, 24.3421364, 25.2116318,
1379,"14NY0757-2", 6.9977379, 6.2952719, 25.3742256, 33.5123672,
1380,"14NY0345-1", 7.3654451, 7.1612277, 22.8339806, 32.4947510,
1381,"14NY0639-1", 6.5237546, 5.6430063, 27.3343620, 33.4483719,
1382,"14NY0753-2", 7.3309722, 6.5937219, 25.2779179, 32.7951889,
1383,"14NY0627-1", 6.2594910, 5.1188140, 29.8501453, 43.4361954,
1384,"14NY0122-2", 7.0969429, 6.3973103, 25.6893024, 36.4880066,
1385,"14NY0271-1", 6.8923850, 6.1877904, 25.9752045, 34.3732147,
1386,"14NY0338-1", 7.7024117, 7.3111076, 23.2250862, 32.0546036,
1387,"14NY0703-2", 6.7991896, 5.9931722, 26.7731247, 33.7505646,
1388,"14NY0621-2", 6.7322764, 5.8369722, 27.0730190, 39.6589279,
1389,"14NY0600-2", 6.8746657, 5.9818807, 27.2206326, 35.3412323,
1390,"14NY0585-1", 7.7186542, 7.2069087, 23.5179558, 33.5860901,
1391,"14NY0301-2", 6.9553566, 6.1962681, 26.0478268, 36.2041473,
1392,"14NY0649-1", 7.5447531, 7.0408077, 23.8804989, 31.4543076,
1393,"14NY0784-1", 7.8525863, 7.2631240, 23.9409065, 37.8377838,
1394,"14NY0117-2", 6.9929886, 6.3061213, 25.6522846, 34.7668915,
1395,"14NY0221-2", 7.1200962, 6.4904189, 25.2313671, 31.9878998,
1396,"14NY0162-2", 6.5757399, 5.5626225, 28.0468140, 39.1524506,
1397,"14NY0250-2", 7.0881076, 6.4480190, 24.6719551, 22.1877899,
1398,"14NY0671-2", 6.5955620, 5.7961121, 26.8274231, 34.0532227,
1399,"14NY0757-1", 6.9319105, 6.2136321, 25.7084064, 32.0835114,
1400,"14NY0323-1", 6.6106033, 5.7325969, 27.4680634, 37.3535995,
1401,"14NY0292-2", 6.3651090, 5.0841923, 30.0329475, 40.4592133,
1402,"14NY0077-2", 6.9397354, 5.8532953, 27.9338646, 34.3024521,
1403,"14NY0301-1", 7.0053282, 6.2937737, 25.6810589, 37.4341583,
1404,"14NY0156-2", 8.0164404, 7.5171361, 23.0521317, 32.4738007,
1405,"14NY0552-1", 6.3980293, 5.4728055, 28.1688519, 35.4361801,
1406,"14NY0585-2", 7.7471194, 7.2607727, 23.2469902, 30.0572586,
1407,"14NY0122-1", 7.7901888, 7.4052701, 22.9580078, 34.4192276,
1408,"14NY0206-1", 6.9052935, 5.9554615, 27.6275539, 41.7416763,
1409,"14NY0689-1", 6.8817487, 5.9168901, 27.2230930, 37.0706863,
1410,"14NY0184-1", 6.5887480, 5.6632481, 27.6454353, 36.5828781,
1411,"14NY0269-1", 8.1815186, 7.8563771, 21.7254353, 35.8056641,
1412,"14NY0300-1", 6.8230896, 5.8197184, 27.7857800, 39.3148804,
1413,"14NY0117-1", 7.5225897, 7.0862975, 23.5882454, 35.6549759,
1414,"14NY0284-2", 6.6102486, 5.5452089, 28.8008251, 44.3546143,
1415,"14NY0461", 8.7515469, 8.5272617, 20.5960197, 19.9099121,
1416,"14NY0226-2", 6.5286360, 5.5458860, 27.5108280, 36.2269211,
1417,"14NY0077-1", 6.7039146, 5.6772203, 28.1336765, 35.9278488,
1418,"14NY0200-2", 6.8282404, 6.0309696, 26.6158218, 38.5551147,
1419,"14NY0210-2", 7.7551198, 7.1276231, 24.3944016, 36.4499359,
1420,"14NY0250-1", 7.5108786, 7.3387265, 20.9670296, 15.5130997,
1421,"14NY0606", 8.5467424, 8.3702602, 20.9541054, 42.7110901,
1422,"14NY0157-1", 6.4235258, 5.3736959, 28.7632866, 40.8033142,
1423,"14NY0754-1", 6.3712435, 5.3488817, 28.3541603, 36.2856750,
1424,"14NY0483-2", 6.9774246, 6.0926633, 26.6639194, 36.7032166,
1425,"14NY0313-2", 6.5615077, 5.7979627, 27.4200935, 38.7154541,
1426,"14NY0330-2", 6.9012613, 5.9937763, 27.1192532, 36.9424133,
1427,"14NY0600-1", 6.6976948, 5.7255783, 28.1370468, 38.8163452,
1428,"14NY0089-2", 6.6040325, 5.5683022, 28.2824764, 40.9196167,
1429,"14NY0768-2", 6.9713860, 6.1417818, 26.2809639, 33.5881424,
1430,"14NY0792-2", 6.9769735, 6.1964536, 26.4188843, 37.1342316,
1431,"14NY0338-2", 6.3335466, 5.2286448, 28.7949390, 38.6610794,
1432,"14NY0703-1", 6.9559183, 6.1127553, 26.5928154, 35.7067337,
1433,"14NY0142-2", 6.5260820, 5.3254471, 29.5711594, 40.4988632,
1434,"14NY0250-2", 7.4100113, 7.1009440, 21.8017082, 13.4577484,
1435,"14NY0200-1", 6.9221640, 6.1046953, 26.3553162, 34.1902695,
1436,"14NY0308-2", 6.3988619, 5.3473811, 29.0815887, 43.7120743,
1437,"14NY0081-2", 7.5333352, 6.8357630, 24.6292095, 31.4328613,
1438,"14NY0753-1", 6.9685297, 6.1866808, 25.8500633, 32.0790710,
1439,"14NY0027-2", 6.6244535, 5.8111153, 27.1190243, 39.8981628,
1440,"14NY0575-1", 7.0452914, 6.2486358, 26.2971802, 35.9407196,
1441,"14NY0226-1", 6.5057325, 5.3676109, 29.1474018, 38.0376892,
1442,"14NY0235-2", 6.5616732, 5.6707611, 27.6120186, 35.9651031,
1443,"14NY0330-1", 6.6696596, 5.6326284, 28.1384678, 37.8707123,
1444,"14NY0584-1", 6.8362436, 5.8864021, 27.5571194, 37.9531708,
1445,"14NY0198-2", 7.5355711, 6.9299030, 24.4022388, 36.1237106,
1446,"14NY0089-1", 7.5465612, 6.7478724, 25.2027760, 35.4483566,
1447,"14NY0322-2", 6.4183016, 5.2429814, 29.1983433, 36.8063049,
1448,"14NY0325-1", 6.4193821, 5.3356004, 29.1940918, 44.4749146,
1449,"14NY0680-1", 6.9011230, 6.1154442, 26.1132927, 34.7463303,
1450,"14NY0346-2", 6.6892257, 5.9755692, 25.7011204, 32.8851242,
1451,"14NY0225-2", 6.5778027, 5.7284131, 27.5423927, 39.1951675,
1452,"14NY0255-2", 6.5910630, 5.7468529, 27.4977798, 39.1954422,
1453,"14NY0526", 6.7489500, 5.5772033, 29.3675880, 44.5537262,
1454,"<none>", 8.5840406, 8.5236454, 15.6754684, 125.9015579,
1455,"<none>", 8.5648222, 8.5224323, 15.6172857, 125.6581192,
1456,"<none>", 8.5779667, 8.5158424, 15.6968050, 125.6113052,
1457,"14NY0873", 7.9794469, 7.2509108, 24.4443645, 33.4855042,
1458,"14NY0873-1", 7.9831648, 7.2523251, 24.4518452, 33.6386566,
1459,"14NY0053-2", 7.8768177, 7.3096709, 22.9082794, 28.6859207,
1460,"14NY0640-2", 7.1638603, 6.7267423, 23.4053040, 28.3821411,
1461,"14NY0517", 7.9827094, 7.3157749, 24.4474983, 38.2975159,
1462,"14NY0741-1", 8.4534636, 8.3267517, 19.8716240, 25.0125198,
1463,"14NY0468", 8.0188560, 7.4845781, 23.4022923, 42.6926804,
1464,"14NY0652-1", 8.2701035, 8.0089951, 21.0378208, 31.4333038,
1465,"14NY0843-1", 8.6110287, 8.2135382, 21.2989502, 32.8921204,
1466,"14NY0838-2", 7.7518539, 7.3581238, 22.8008232, 36.5116425,
1467,"14NY0706-1", 8.3887396, 7.9903269, 21.5688133, 29.8731232,
1468,"14NY0595-2", 8.3734961, 8.1104145, 20.6917210, 23.6784744,
1469,"14NY0035", 7.3834167, 6.5683818, 26.1308994, 42.9998779,
1470,"14NY0524-2", 8.3619528, 8.2608204, 19.9353085, 26.2457657,
1471,"14NY0865-1", 8.0049009, 7.6150265, 22.3898449, 32.6853943,
1472,"14NY0660-1", 8.3323126, 8.0635624, 21.6948471, 37.4300919,
1473,"14NY0441-1", 8.5811872, 8.2895308, 20.8759499, 32.1711044,
1474,"14NY0424-2", 8.4420033, 8.1181803, 20.7411041, 27.1260529,
1475,"14NY0761-1", 8.2477198, 8.0588703, 21.3204918, 32.6764526,
1476,"14NY0739-2", 8.6492376, 8.3011131, 21.2466869, 29.0075455,
1477,"14NY0866-1", 8.3878164, 8.0046444, 21.4957886, 30.2514801,
1478,"14NY0866-1", 8.3846912, 8.1728821, 20.6580963, 26.9034882,
1479,"14NY0513-2", 8.2899914, 8.1295500, 20.5111160, 29.8849945,
1480,"14NY0674-2", 8.2467985, 7.8564310, 21.7189026, 29.9923553,
1481,"14NY0589-1", 7.5049572, 6.9439974, 23.8077488, 36.8070374,
1482,"14NY0340-1", 8.2239752, 7.9201856, 21.4255524, 35.4282684,
1483,"14NY0808-2", 7.8495150, 7.1648512, 24.0352287, 39.6574860,
1484,"14NY0372-1", 7.9351077, 7.5956845, 22.5215168, 36.6498566,
1485,"14NY0549-2", 8.0307093, 7.7271199, 21.6377335, 36.0892258,
1486,"14NY0563-1", 8.0609274, 7.7577405, 21.5826130, 31.4048920,
1487,"14NY0605-1", 8.2090492, 7.9084530, 21.4497719, 33.1712494,
1488,"14NY0324-2", 7.6595640, 7.0159435, 24.1844845, 34.0552597,
1489,"14NY0819-2", 7.7617159, 6.8809714, 24.7939873, 38.4662018,
1490,"14NY0824-2", 8.4689693, 8.2487841, 20.8917751, 29.8794708,
1491,"14NY0454", 8.2500916, 7.8268065, 22.0708866, 26.8621750,
1492,"14NY0707-2", 8.2460728, 7.9161243, 21.7720623, 23.7773972,
1493,"14NY0638-2", 7.7795653, 7.2346315, 23.6396999, 36.1884460,
1494,"14NY0676-1", 8.0116873, 7.8784051, 20.9852562, 26.6180115,
1495,"14NY0776-1", 8.0792694, 7.8464284, 22.1003284, 40.0746918,
1496,"14NY0853-2", 8.2877846, 8.1954918, 21.3217678, 38.1570587,
1497,"14NY0624-1", 8.3154926, 7.9989662, 21.2048702, 26.2906952,
1498,"14NY0869-1", 8.2215786, 7.9222565, 21.2902908, 32.7012482,
1499,"14NY0770-1", 7.8923526, 7.3592911, 22.9135971, 32.7156830,
1500,"14NY0721-2", 8.1575670, 7.6545954, 22.8959541, 38.5468063,
1501,"14NY0716-2", 7.4285841, 6.5843220, 25.4353790, 45.1907654,
1502,"14NY0719-2", 8.2619143, 8.0524082, 20.7265015, 32.0647125,
1503,"14NY0508", 8.1802759, 7.5386519, 21.6029549,-13.1613693,
1504,"15NY0752", 7.6952448, 7.1676397, 22.5505028, 25.3528442,
1505,"15NY0840", 6.5988798, 5.9904256, 25.2451286, 28.3873367,
1506,"14NY0838-1", 7.6488700, 7.1360979, 23.2976151, 35.3117142,
1507,"14NY0212-1", 8.2382746, 7.8927298, 21.6041203, 31.6549683,
1508,"14NY0256-2", 7.8313541, 7.2791142, 23.5434723, 33.4857178,
1509,"14NY0205*2", 8.2675591, 8.1410055, 21.1169529, 32.7890396,
1510,"14NY0205-2", 8.2532454, 8.1281137, 21.0957623, 32.1610870,
1511,"14NY0287-2", 8.0308695, 7.8113918, 20.6167183, 19.5581360,
1512,"14NY0774-1", 8.2227659, 7.7826557, 22.1619968, 31.4643784,
1513,"14NY0685-1", 8.5772696, 8.3562288, 20.1269112, 26.7657089,
1514,"14NY0829-2", 8.5752096, 8.2158995, 21.3883305, 37.2947006,
1515,"14NY0818-1", 8.1302786, 7.7298641, 21.8131142, 29.5318756,
1516,"14NY0860-2", 8.0516167, 7.7359877, 22.0120659, 32.4160538,
1517,"14NY0660-2", 8.2262983, 7.8824253, 22.0645981, 37.6029358,
1518,"14NY0759-2", 8.6470308, 8.3586063, 20.8177109, 32.1488953,
1519,"14NY0631-1", 7.9660769, 7.5239496, 22.7423248, 39.2558823,
1520,"<none>", 8.5984077, 8.5460119, 15.6189775, 125.9290695,
1521,"<none>", 8.5857763, 8.5307627, 15.6661816, 126.6416550,
1522,"<none>", 8.5859919, 8.5281839, 15.6580391, 125.3501816,
1523,"14NY0230-1", 8.0821648, 7.5016193, 22.9910488, 32.7037582,
1524,"14NY0651-2", 8.7066145, 8.3704605, 20.9064102, 28.6619949,
1525,"14NY0655-1", 7.7321334, 6.8377595, 25.1063213, 44.4775162,
1526,"14NY0481-1", 8.5605259, 8.4553175, 19.9824715, 25.7968369,
1527,"14NY0619-1", 7.8239665, 7.3212166, 23.2985306, 40.9401474,
1528,"14NY0727-1", 7.8908415, 7.3717213, 22.6214943, 28.4714050,
1529,"14NY0332-2", 8.3121977, 8.0791454, 22.0556641, 43.5458832,
1530,"14NY0187-2", 8.0700245, 7.9753399, 21.0139122, 30.3607330,
1531,"14NY0008-1", 8.1051922, 7.7988482, 22.0420208, 38.4078369,
1532,"14NY0622-1", 8.3600006, 8.0847454, 20.8826141, 29.0459595,
1533,"14NY0704-1", 8.0527706, 7.6215215, 22.3901443, 34.9212112,
1534,"14NY0637-1", 8.5975132, 8.4624319, 19.9079704, 28.1504898,
1535,"14NY0854-2", 7.8634586, 7.3953218, 22.8905888, 37.3832474,
1536,"14NY0423-2", 8.2157431, 7.7865133, 22.1131096, 26.5091705,
1537,"14NY0217-1", 8.3498535, 8.1698103, 21.1498432, 30.3110046,
1538,"14NY0798-1", 8.3132982, 7.8054228, 23.1227207, 47.4144897,
1539,"14NY0569-2", 8.6552582, 8.3528128, 20.7548676, 30.1441269,
1540,"14NY0476-2", 8.1113396, 7.8415546, 21.3355999, 29.1547852,
1541,"14NY0523-1", 8.3830118, 8.1706438, 20.6217480, 25.0493393,
1542,"14NY0567-1", 8.1541262, 8.0287218, 20.7095985, 23.6486130,
1543,"14NY0842-2", 8.1172848, 7.7167258, 22.2108746, 32.9142151,
1544,"14NY0441-2", 8.4478369, 8.0977888, 21.2561531, 31.0893478,
1545,"14NY0879-2", 8.3432322, 8.2549105, 19.9139309, 29.4993057,
1546,"14NY0599-1", 7.9334984, 7.5985489, 21.6760349, 27.3623428,
1547,"14NY0734-1", 8.4676981, 8.0176535, 22.1891766, 36.5940399,
1548,"14NY0725-2", 7.8315725, 7.4588494, 22.1844673, 28.9446640,
1549,"14NY0867-2", 8.4655046, 8.1077251, 21.1305161, 29.5237503,
1550,"14NY0480-2", 8.5029745, 8.1401787, 21.8017254, 36.7571716,
1551,"14NY0411-1", 8.0396843, 7.9484339, 21.1306496, 28.4327164,
1552,"14NY0618-2", 8.3646955, 8.1665993, 20.4433308, 29.0926590,
1553,"14NY0124-2", 7.9752493, 7.5829802, 22.2794476, 37.1726303,
1554,"14NY0135-1", 8.1704922, 7.9525270, 20.8325157, 26.8785019,
1555,"15NY0503", 8.2983046, 8.0180960, 21.1515999, 37.4391327,
1556,"14NY0024-1", 8.3162718, 8.1949005, 20.0244675, 22.3454132,
1557,"14NY0281-1", 8.2935343, 8.1018457, 20.5832367, 32.9218521,
1558,"14NY0776-2", 7.8304334, 7.4592838, 22.7083359, 35.4609985,
1559,"14NY0756-1", 7.9981866, 7.6858582, 21.8737698, 27.7439957,
1560,"14NY0638-1", 8.0940065, 7.6847353, 22.4148293, 38.2505188,
1561,"14NY0588-1", 8.4107962, 8.1206160, 20.8472347, 33.6729889,
1562,"14NY0495-2", 8.2503376, 7.8180728, 21.8849640, 32.6269913,
