
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDPLWSPWFSUPLS_PREDA-G.ANL  Predicted Value File
File Date:      Mon Mar 22 15:19:37 2021
Last Update:    Mon Mar 22 15:19:37 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        6445            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        6445 of 6445

"Position","Sample Number","AveFructose","AveGlucose","AveSucrose","AveTotalSugar",
1866,"KMF947", 8.5555954, 9.3186913, 25.1414490, 43.5070343,
1867,"KMF948", 8.0471954, 8.6403275, 22.8162403, 39.9931107,
1868,"KMF949", 7.9799757, 8.8041039, 23.6165886, 40.3959045,
1869,"KMF950", 8.3209839, 9.0137177, 24.0956230, 41.8803749,
1870,"KMF951", 7.4926791, 8.1761627, 21.9064960, 37.5551414,
1871,"KMF952", 8.4783754, 8.9593258, 24.3722992, 42.6823120,
1872,"KMF953", 7.7715144, 8.5094843, 22.9391975, 39.1465797,
1873,"KMF954", 7.8341784, 8.6394501, 23.0779648, 39.5134811,
1874,"KMF955", 7.1050377, 7.5115781, 18.9519081, 34.3125381,
1875,"KMF956", 8.4553928, 9.1355228, 24.3977737, 42.2895164,
1876,"KMF957", 8.9424982, 9.6095362, 26.8742275, 45.9725342,
1877,"KMF958", 7.9261928, 8.5010471, 22.4473190, 39.2586136,
1878,"KMF959", 7.8859625, 8.4183197, 22.3800259, 39.2944489,
1879,"KMF961", 7.2035809, 7.8855424, 20.5492630, 35.4515877,
1880,"KMF962", 8.4947824, 9.1266575, 24.7288532, 42.9912567,
1881,"KMF963", 7.1618748, 7.5774288, 19.2563934, 34.8167038,
1882,"KMF964", 8.0374851, 8.7003593, 22.9109364, 40.1572456,
1883,"KMF966", 8.1466904, 8.7132006, 23.1307564, 40.7708435,
1884,"KMF967", 8.4505272, 9.1118565, 24.7087536, 42.9580879,
1885,"KMF968", 8.0239325, 8.6895037, 22.8475685, 40.1110077,
1886,"KMF969", 6.7686071, 7.0699224, 18.3564148, 32.7924385,
1887,"KMF970", 7.9313526, 8.4457312, 22.3552952, 39.3532639,
1888,"14w32448", 6.0041342, 6.5956554, 14.8259859, 27.8072891,
1889,"14W32448-1", 5.9678345, 6.5422659, 14.7315617, 27.6081944,
1890,"14W32138-1", 8.0078506, 8.8931522, 22.4615555, 39.9908791,
1891,"14W31477-1", 6.5991955, 7.4182768, 17.0334358, 31.3318825,
1892,"14W32469-1", 7.0955043, 7.7857442, 19.3556442, 34.7675133,
1893,"14W31545-2", 7.2334595, 7.9569850, 19.8115273, 35.4767456,
1894,"14W31557-1", 6.8113060, 7.4301243, 17.6395416, 32.6900940,
1895,"14W32251-1", 6.2040453, 6.9218493, 16.1696739, 29.0755291,
1896,"13W31279-1", 6.1638260, 6.8039932, 15.0808449, 28.5207500,
1897,"14W31315-1", 5.2128530, 5.3558736, 12.7760448, 23.7777748,
1898,"14W31911-1", 6.2387218, 6.7966533, 15.0525045, 28.7161751,
1899,"14W314550-1", 6.3174381, 6.9406347, 15.3564777, 29.1988125,
1900,"14W31741-2", 7.1181755, 7.9430361, 19.0187702, 34.5307350,
1901,"14W31712-1", 7.5511222, 8.4152498, 20.6908150, 37.2180786,
1902,"14W30726-1", 7.2015142, 8.0301619, 19.2029324, 34.9975319,
1903,"14W32105-1", 6.3839693, 7.0342226, 15.5748253, 29.5847054,
1904,"14W31852-1", 4.9062800, 5.1745505, 11.1165028, 21.4618969,
1905,"14W30671-2", 6.0423870, 6.5310555, 14.7976103, 27.7658463,
1906,"14W31832-1", 4.8886032, 5.0634995, 10.5597095, 20.9681320,
1907,"14W30915-1", 5.4328485, 5.8083630, 12.2163734, 23.9984837,
1908,"14W31933-1", 6.4746332, 7.1633949, 16.1368217, 30.2757683,
1909,"14W31119-1", 6.9037995, 7.6413794, 17.5707512, 32.7472000,
1910,"14W32031-1", 6.6534767, 7.3995843, 17.1879330, 31.6183529,
1911,"14W31510-1", 6.3389502, 7.0422044, 15.5332069, 29.3256226,
1912,"14W32070-1", 7.2850857, 8.0946064, 19.7973709, 35.7142258,
1913,"14W31435-1", 6.6849465, 7.3503642, 17.2379379, 32.0267868,
1914,"14W31114-1", 6.7027340, 7.4244723, 17.2857113, 31.8578606,
1915,"14W31713-1", 5.4819837, 5.9063549, 12.6341095, 24.4533997,
1916,"14W31237-1", 6.4430275, 7.0524731, 16.7692108, 30.9058380,
1917,"14W31637-1", 7.0194402, 8.0499449, 17.8635540, 33.3585777,
1918,"14W32473-1", 6.8410258, 7.5368161, 17.6002522, 32.4532433,
1919,"14W32149-1", 5.3415594, 5.7734299, 12.5494690, 24.1513615,
1920,"14W30926-2", 6.4576759, 7.0152369, 16.2059288, 30.4374771,
1921,"14W30841-1", 6.8605251, 7.5861263, 17.5949211, 32.7014313,
1922,"14W30744-1", 6.9123135, 7.6935635, 18.1605759, 33.1560860,
1923,"14W31130-1", 6.6301484, 7.2570400, 17.2630653, 31.9173050,
1924,"14W30938-1", 6.5462036, 7.1129203, 16.4501953, 30.7622280,
1925,"14W32438-1", 6.7795115, 7.2986317, 17.7104492, 32.5290756,
1926,"14W30653-1", 5.5747013, 5.9454546, 12.9927645, 24.9761047,
1927,"14W32238-1", 7.6086321, 8.5534344, 20.3297443, 37.0908546,
1928,"14W30515-1", 5.5528741, 5.9407020, 12.9048977, 24.8887997,
1929,"14W30515-1", 5.5323725, 5.9221005, 12.8272991, 24.7663689,
1930,"14W32031-2", 7.8936095, 8.7802248, 22.1048355, 39.3414764,
1931,"14W32433-1", 6.5328889, 7.1182508, 16.1949272, 30.5609493,
1932,"14W31429-1", 6.9487438, 7.8171177, 17.8743343, 33.0789337,
1933,"14W32441-1", 6.2816525, 6.9383674, 15.3409834, 29.1468830,
1934,"14W31524-1", 5.4848728, 6.0237646, 13.0656929, 24.3021965,
1935,"14W31653-1", 5.4993544, 6.1033087, 12.7291737, 24.4783001,
1936,"14W31653-1", 5.4913740, 6.1093550, 12.6509018, 24.4072762,
1937,"14W31654-1", 6.5144668, 7.1196537, 16.4640083, 30.7769089,
1938,"14W31262-1", 7.1145730, 8.2037706, 19.0505295, 34.0501480,
1939,"13W30927-1", 7.0204515, 7.6111493, 18.7754440, 34.2026749,
1940,"14W31552-1", 6.1610994, 6.6567783, 15.0798416, 28.6734333,
1941,"14W30519-1", 5.6918392, 6.1656218, 13.4694414, 25.9165783,
1942,"14W32253-1", 6.9632840, 7.7465787, 17.9056282, 33.1878281,
1943,"14W31517-1", 5.9432659, 6.4503598, 14.3540316, 27.1300430,
1944,"14W31254-1", 6.5252399, 7.1417308, 16.9361267, 31.3407993,
1945,"14W32064-1", 6.9911880, 7.7573810, 18.0630817, 33.3181305,
1946,"14W32227-1", 6.0118742, 6.5591002, 14.3331795, 27.3403492,
1947,"14W31060-1", 7.5964823, 8.7088919, 20.9152164, 36.9868546,
1948,"14W31060-1", 7.4668159, 8.5541649, 20.4208393, 36.1967354,
1949,"14W32050-1", 5.2567286, 5.7782826, 11.4603100, 23.0053520,
1950,"14W32114-1", 7.3193913, 7.9693174, 19.9384251, 36.1427727,
1951,"14W32142-1", 6.6044784, 7.3659916, 16.7020550, 31.0467091,
1952,"13W30928-1", 7.1180897, 7.9378438, 18.6132183, 34.4075928,
1953,"14W31104-1", 7.2329249, 7.8270655, 19.6944752, 35.4636612,
1954,"14W31856-1", 7.4858856, 7.9527164, 20.3928337, 36.8884964,
1955,"14W31076-1", 7.5945258, 8.4759312, 20.3023300, 37.1634560,
1956,"14W31133-1", 7.0658264, 7.6917124, 18.4733238, 33.8171349,
1957,"14W31277-1", 7.9333797, 8.5165024, 22.6602192, 40.3195877,
1958,"14W31729-1", 6.1330767, 6.7071719, 14.8781147, 27.8803139,
1959,"14W32127-", 6.4048963, 7.1661048, 16.0646400, 30.0776672,
1960,"14W32127-1", 6.3872290, 7.1406031, 16.0266323, 29.9954853,
1961,"14W31506-1", 7.1550837, 7.9233055, 19.2207756, 34.7818375,
1962,"14W31738-1", 5.1100874, 5.5098543, 10.7742634, 21.9430637,
1963,"14W31752-1", 7.4640236, 8.2665586, 20.2719765, 36.7173920,
1964,"14W30847-1", 5.9140062, 6.4130998, 14.0214996, 26.7915325,
1965,"14W31113-1", 7.4852843, 8.3277388, 20.5267487, 36.9114075,
1966,"14W32037-1", 5.4598088, 5.9186726, 12.1388340, 24.1002026,
1967,"14W31548-1", 7.3387156, 8.1614552, 19.6638298, 35.8270226,
1968,"14W30527-1", 5.6356544, 6.1570234, 14.6132784, 26.7030144,
1969,"14W30926-1", 5.9608641, 6.5229945, 14.2397852, 27.3560219,
1970,"14W32155-1", 7.3737106, 8.0800838, 19.8846092, 36.1024208,
1971,"14W31754-1", 6.7227221, 7.9116578, 17.6862354, 32.0158920,
1972,"14W32146-1", 7.3392916, 8.3208551, 19.4508438, 35.3358994,
1973,"13W30310-1", 6.5077143, 7.1263924, 16.6738358, 30.9818230,
1974,"14W31461-1", 6.3913183, 7.4187856, 16.5002861, 30.0186844,
1975,"14W30741-1", 6.8457012, 7.5071244, 17.7878284, 32.7962379,
1976,"14W32440-1", 6.3646965, 7.0815625, 16.1319447, 30.0374756,
1977,"14W31551-1", 5.1572866, 5.5856028, 11.4111958, 22.4963474,
1978,"14W31530-1", 7.3830719, 8.3995562, 19.7407379, 35.7244873,
1979,"14W31053-1", 5.2847838, 5.7133389, 12.2119637, 23.7659340,
1980,"14W31325-1", 6.9362469, 7.5251651, 18.2461662, 33.5219498,
1981,"14W30709-1", 6.8161840, 7.4926419, 18.4522552, 33.3662643,
1982,"14W32048", 6.3300920, 6.8776741, 15.6927500, 29.7053280,
1983,"14W32048-1", 6.3201504, 6.8611841, 15.6775579, 29.6633282,
1984,"14W32429-1", 6.7571921, 7.4393826, 18.4288502, 32.6083145,
1985,"14W31643-1", 6.7131495, 7.4042792, 17.4377403, 32.1806107,
1986,"14W31105-1", 6.1715369, 6.7004871, 15.3490896, 28.6998386,
1987,"14W31101-1", 7.2569566, 8.0337086, 19.8154335, 35.4503326,
1988,"14W30916-2", 7.0982265, 7.7699404, 19.1316719, 34.7020187,
1989,"14W32452-1", 6.5197992, 7.0982513, 16.4139118, 30.7658024,
1990,"14W30658-1", 5.7559376, 6.4038916, 13.6719980, 25.9841537,
1991,"14W30850-1", 6.1006498, 6.6243019, 14.3526669, 27.7055073,
1992,"14W32104-1", 7.1021829, 7.7623544, 19.2346096, 34.6931190,
1993,"14W32026-1", 7.2639008, 7.9837098, 19.6754837, 35.8505669,
1994,"14W31518-1", 5.6592994, 6.2745471, 13.6066961, 25.7688637,
1995,"14W30506-1", 5.0791540, 5.2907629, 11.8309231, 22.4959106,
1996,"14W31905-1", 6.2802601, 6.6961069, 15.9784956, 29.4890404,
1997,"14W31473-1", 7.0622406, 7.8437748, 18.7303925, 34.0642433,
1998,"14W31549-1", 6.6292477, 7.3575211, 16.4263630, 30.9230003,
1999,"14W31321-1", 7.5420384, 8.3199396, 20.7558517, 37.5343857,
2000,"14W31133-2", 7.7424488, 8.5690250, 21.0949116, 37.9817619,
2001,"14W31074-1", 7.1219649, 7.6872497, 18.9137897, 34.3630219,
2002,"14W30913-1", 5.8948975, 6.3772984, 14.9999352, 27.7929020,
2003,"14W31134-1", 6.9648924, 7.6964879, 18.5678558, 33.9962845,
2004,"14W31652-1", 5.9795465, 6.4261303, 14.8149328, 27.9835701,
2005,"14W31861-1", 6.5393157, 7.2319918, 16.0096550, 30.3916645,
2006,"14W32340-1", 5.2672672, 5.5214148, 11.6950951, 23.1108475,
2007,"14W30939-1", 5.2674856, 5.5190239, 11.7237434, 23.1309719,
2008,"14W32101-1", 7.7459192, 8.5829973, 21.6294613, 38.5617409,
2009,"14W32139-1", 6.6772585, 7.0771580, 17.4835052, 31.8886967,
2010,"14W30327-1", 5.7367935, 6.0204229, 14.0429592, 26.3178978,
2011,"14W30325-1", 5.7534723, 6.1446877, 13.8329000, 26.2756100,
2012,"14W30528-1", 5.7920227, 6.1511402, 14.3125868, 26.6497040,
2013,"14W31063-1", 7.2538514, 7.9898834, 19.3984261, 35.3025169,
2014,"14W32351-1", 7.2736812, 8.0098829, 19.4755936, 35.4472160,
2015,"14W30744-2", 7.0317612, 7.9417381, 18.3494186, 33.6591072,
2016,"14W31720-1", 7.6993556, 8.4703913, 21.4619827, 38.3391266,
2017,"14W31921-1", 6.0667505, 6.7300410, 15.0136290, 28.1672115,
2018,"14W31903-1", 7.3331499, 8.0876236, 20.2686119, 35.8295250,
2019,"14W31106-1", 7.2494154, 7.9290009, 19.8504124, 35.7977829,
2020,"14W32025-1", 7.0355830, 7.9946451, 18.0243530, 33.5358009,
2021,"14W31520-1", 7.7237511, 8.4403830, 21.4669056, 38.4995880,
2022,"14W31751-1", 5.5940065, 6.0039473, 13.0314884, 25.3302288,
2023,"14W32429-1", 6.8277807, 7.7277699, 17.8156624, 32.3679886,
2024,"14W32468-1", 6.9532399, 7.7842722, 18.3650665, 33.5182991,
2025,"14W31129-1", 7.1054978, 7.9878721, 18.5048466, 34.3350334,
2026,"14W30533-1", 7.0829830, 7.6958818, 19.2970867, 34.5272255,
2027,"14W32245-1", 7.7383356, 8.9615459, 20.4473667, 37.3735657,
2028,"14W31714-1", 7.7618451, 8.5146217, 21.5215263, 38.6297607,
2029,"14W32357-1", 6.6063929, 7.1739173, 17.2968025, 31.7252045,
2030,"14W31070-1", 6.9456983, 7.6939259, 18.2392464, 33.5480576,
2031,"14W30676-2", 6.7675734, 7.4581413, 17.7882919, 32.4110680,
2032,"14W31634-1", 7.3933825, 7.9860120, 20.2966919, 36.5494080,
2033,"14W31462-1", 7.0620475, 7.7128749, 18.6870174, 34.0895729,
2034,"14W30459-1", 6.1956472, 6.7814007, 15.5112295, 28.6138287,
2035,"14W31725-1", 6.8732882, 7.9640932, 18.1361084, 32.7454185,
2036,"14W31873-1", 7.6924496, 8.6804266, 20.8957653, 37.8390694,
2037,"14W31109-1", 7.2555056, 7.9841905, 19.4801788, 35.3968964,
2038,"14W31304-1", 7.2862902, 7.9659014, 20.0774975, 36.1492958,
2039,"14W31709-1", 7.7222738, 8.8900108, 20.6885452, 37.6887093,
2040,"14W31240-1", 6.1523933, 6.6496415, 15.3185768, 28.8465500,
2041,"14W30844-1", 7.6762090, 8.4694338, 21.2884178, 38.0738678,
2042,"14W30740-1", 6.7277403, 7.4048090, 17.2805634, 31.8949966,
2043,"14W31050-1", 6.0744147, 6.6056685, 14.7254076, 28.0751610,
2044,"14W31867-1", 7.6175761, 8.4804592, 20.9847069, 37.7759743,
2045,"14W31116-1", 6.1553535, 6.8169284, 15.0359917, 28.5332012,
2046,"14W31645-1", 7.3623247, 8.0595837, 19.9401150, 36.2319870,
2047,"14W30706-1", 5.4880257, 5.8980618, 13.2552538, 24.7186718,
2048,"14W31246-1", 7.6030893, 8.2809181, 21.2729721, 37.9905128,
2049,"14W31848-1", 6.3331118, 7.1617060, 15.5120144, 29.4203568,
2050,"14W30474-1", 5.7585363, 6.2304950, 14.2573681, 26.4905148,
2051,"14W32263-1", 6.4205179, 7.0843868, 16.3040466, 30.1864052,
2052,"14W31922-1", 6.5003724, 7.5705466, 16.7080345, 30.5981102,
2053,"14W31318-1", 7.4115167, 8.2023935, 20.2295113, 36.5691071,
2054,"14W32426-1", 6.9855685, 8.0945768, 18.3356590, 33.2494888,
2055,"14W31330-1", 7.9282389, 8.8837061, 22.0263710, 39.4132919,
2056,"14W30835-1", 7.2285385, 8.0963707, 19.0511627, 34.9674568,
2057,"14W32315-1", 6.6285534, 7.7231889, 16.9496727, 31.0410557,
2058,"14W31874-1", 7.4096279, 8.1874666, 20.1952477, 36.4802361,
2059,"14W32465-1", 6.2630639, 6.7786951, 15.9346142, 29.6118050,
2060,"14W31108-1", 7.8076363, 8.8068733, 21.7962952, 38.7325554,
2061,"14W31511-1", 6.6510234, 7.5801582, 17.6358261, 31.6221676,
2062,"14W31950-1", 6.2297411, 6.7333755, 15.6684675, 29.3964424,
2063,"14W30840-2", 7.6414089, 8.5345182, 20.6141624, 37.1846390,
2064,"14W30516-1", 6.6537466, 7.4477601, 17.0317650, 31.4510727,
2065,"14W31118-1", 6.9601235, 7.6567473, 18.2210426, 33.5026093,
2066,"14W32230-1", 7.1360168, 8.0475216, 18.7465839, 34.1396866,
2067,"14W31624-1", 6.6419516, 7.5521636, 16.5817947, 31.1845284,
2068,"14W31328-1", 6.1651468, 6.7097425, 15.5001926, 29.1114559,
2069,"14W31459-1", 7.2173748, 8.1421280, 19.0383224, 34.7753105,
2070,"14W30463-1", 5.6283398, 5.6901035, 14.6758928, 26.2746334,
2071,"14W31459-1", 7.2097235, 8.1282473, 19.0358276, 34.7479324,
2072,"14W31848-2", 7.1342716, 8.1119547, 18.3937492, 34.0962029,
2073,"14W31036-1", 6.6647964, 7.4085388, 17.5762253, 32.1326904,
2074,"14W31743-1", 6.6527977, 7.2085218, 17.0984535, 31.6696873,
2075,"14W30678-1", 5.7123947, 6.4989710, 14.1845922, 26.0141754,
2076,"14W30447-1", 6.5490379, 7.5223293, 16.5529900, 30.5855675,
2077,"14W31334-1", 7.5682769, 8.5804710, 20.3516045, 37.0081482,
2078,"14W30511-1", 5.0947843, 5.3490582, 12.0887203, 22.8935318,
2079,"14W31072-1", 6.7604737, 7.5424232, 17.2885361, 32.0780106,
2080,"14W30879-1", 5.8761115, 6.5670471, 14.8519726, 27.0422344,
2081,"14W30508-1", 5.7941685, 6.1987224, 14.2372513, 26.6477642,
2082,"14W32437-1", 5.8926506, 6.2561955, 14.5008030, 27.3419437,
2083,"14W32232-1", 6.4659972, 6.9908752, 16.2177696, 30.4221268,
2084,"14W30730-2", 8.1749935, 9.0564852, 23.2363224, 41.0213432,
2085,"14W30841-2", 7.3112426, 8.1415672, 19.4055996, 35.5355606,
2086,"14W32262-1", 6.9588661, 7.5474195, 18.5833931, 33.6446800,
2087,"14W31904-1", 7.0086498, 7.8088069, 18.4999199, 33.7112885,
2088,"14W30944-1", 6.9940119, 7.6967311, 18.5687466, 33.7754364,
2089,"14W31869-1", 6.7767348, 7.7150984, 17.6027222, 32.4953308,
2090,"14W31835-1", 5.6515589, 6.2219877, 13.0618887, 25.3743610,
2091,"14W30919-1", 7.4892802, 8.7194605, 20.2929859, 36.2836494,
2092,"14W30707-1", 5.3771658, 5.8454800, 12.4800358, 24.2208252,
2093,"14W32428-1", 7.1486640, 7.8565969, 19.4031715, 34.9005661,
2094,"14W30523-1", 6.6762986, 7.3658767, 17.0598373, 31.3596611,
2095,"14W31303-1", 4.8340712, 5.0307670, 10.9147797, 21.1058369,
2096,"14W30727-1", 5.8598156, 6.4063377, 14.2225447, 27.0114689,
2097,"14W31263-1", 7.8276644, 8.9352207, 21.3193550, 38.4505844,
2098,"14W31425-1", 6.6002126, 7.2268553, 16.8384171, 31.3170128,
2099,"14W30672-1", 5.4477882, 5.8953757, 13.2919350, 25.0232582,
2100,"14W30922-1", 7.6515183, 8.5283031, 21.3013992, 38.0689163,
2101,"14W30729-1", 7.4986777, 8.1341906, 20.3977165, 36.8019447,
2102,"14W31515-1", 6.8532815, 7.4592466, 18.0872498, 32.8376083,
2103,"13W30702-1", 5.0324454, 5.4433355, 10.9381924, 21.8750324,
2104,"14W31902-1", 7.4677262, 8.3205366, 20.3765831, 36.6022530,
2105,"14W31872-1", 8.0757961, 8.8225422, 22.3160210, 40.1728859,
2106,"14W30534-1", 7.0823545, 7.9202051, 18.7286377, 33.9612885,
2107,"14W31266-1", 7.5638008, 8.2791901, 20.6104221, 37.2891045,
2108,"14W31710-1", 7.5822492, 8.5373564, 20.5096283, 37.2393646,
2109,"14W30514-1", 6.2482147, 6.8464413, 15.4579601, 28.7766304,
2110,"14W31243-1", 6.9542208, 7.8049703, 17.9265575, 33.1785202,
2111,"14W30524-1", 6.5662179, 7.2556438, 16.8046761, 31.1300697,
2112,"14W31078-1", 7.4596972, 8.3213463, 20.2306900, 36.5359268,
2113,"14W30649-1", 6.8069353, 7.4802914, 17.7113075, 32.2848282,
2114,"14W30650-1", 6.6548481, 7.6187496, 17.5335579, 31.4779339,
2115,"14W30705-1", 6.0720835, 6.6584878, 15.0980844, 28.3925896,
2116,"14W32276-1", 6.0738540, 6.7353349, 14.8812504, 28.1460972,
2117,"14W31702-1", 6.6541700, 7.3810067, 18.3969727, 32.2657318,
2118,"14W31466-1", 7.4220819, 8.6612625, 20.1638412, 36.0009575,
2119,"13W30851-1", 7.2584138, 8.1120758, 19.6055832, 35.5297852,
2120,"14W31111-1", 7.6130896, 8.4489050, 20.6689339, 37.5395737,
2121,"14W30532-1", 6.6228638, 7.6992702, 17.0744858, 31.0935669,
2122,"14W31464-1", 7.1751266, 8.2822571, 19.4631233, 34.5996552,
2123,"14W31058-1", 7.0000963, 7.7835660, 18.5193443, 33.8418770,
2124,"14W30667-1", 6.7066441, 7.8469028, 17.3359375, 31.6162834,
2125,"14W32353-1", 7.5961642, 8.4675713, 20.9282951, 37.5529480,
2126,"14W32328-1", 6.8086410, 7.4913287, 17.6551304, 32.5545235,
2127,"14W31332-1", 5.4708099, 5.9946833, 12.4244099, 24.4125443,
2128,"13W30704-1", 5.2493420, 5.8951101, 11.5620995, 22.8470707,
2129,"14W30668-1", 5.3245530, 5.7039461, 12.2025013, 23.6345100,
2130,"14W31234-1", 6.5067739, 7.2217054, 16.0743713, 30.3597221,
2131,"14W31516-1", 7.2314024, 8.4771051, 19.6173534, 35.0386353,
2132,"14W30918-1", 6.9553647, 8.0060215, 18.5907669, 33.3667717,
2133,"14W30719-1", 6.5965290, 7.3362417, 17.0401344, 31.3844681,
2134,"14W30839-1", 6.8237324, 7.7143693, 17.6641502, 32.7529182,
2135,"14W30677-1", 5.9664288, 6.7878590, 14.9216900, 27.3937798,
2136,"14W30711-1", 7.8346462, 8.6529217, 21.9768658, 39.2179298,
2137,"14W31308-1", 7.2568622, 8.4398689, 19.7276859, 35.0868416,
2138,"14W31251-1", 5.9982395, 6.5281343, 14.8562021, 27.9218502,
2139,"14W30530-1", 5.3648000, 6.0152335, 12.2535458, 23.5519257,
2140,"14W32450-1", 5.2006245, 5.7907987, 11.6997890, 22.5362968,
2141,"14W31503-1", 5.8706975, 6.4152203, 14.2905979, 27.0065975,
2142,"14W31275-1", 7.4063826, 8.2388611, 19.6617317, 36.0564423,
2143,"14W31123", 3.6742845, 3.7779799, 7.1040840, 14.7020111,
2144,"14W32306", 3.4136825, 3.6362615, 6.3462238, 13.2857971,
2145,"14W31305", 4.1877818, 4.1859260, 9.9184322, 18.4042988,
2146,"14W32106", 3.5941858, 3.5900049, 6.2259064, 13.6856728,
2147,"14W30911", 3.4822092, 3.5060768, 6.6958523, 13.7382183,
2148,"14W32349", 3.6703839, 3.8439903, 6.5679531, 14.2637787,
2149,"14W30743", 3.3540430, 3.8520494, 6.2250729, 12.5817566,
2150,"14W32336", 3.3057966, 3.2205257, 5.8705864, 12.4718094,
2151,"14W30875", 3.9232082, 4.4947729, 8.2866783, 15.9833317,
2152,"14W32114", 3.6551189, 3.9533682, 6.7501316, 14.4593563,
2153,"14W32227", 4.0431309, 4.0827923, 9.1234093, 17.0377083,
2154,"14W31656", 3.5953393, 3.7541900, 8.1348076, 15.0971966,
2155,"14W32439", 4.0184879, 4.1865463, 8.9595394, 16.9971962,
2156,"14W30740", 3.7055230, 3.9017239, 7.4755001, 15.1423111,
2157,"14W32112", 3.7605534, 3.8372550, 8.2192345, 15.5467682,
2158,"14W31070", 3.6148252, 3.6920881, 6.6593189, 14.0793152,
2159,"14W32428", 3.8112979, 3.8867803, 7.5916729, 15.2757740,
2160,"14W32234", 3.5185876, 3.5936337, 6.6299934, 13.7701397,
2161,"14W31275", 4.0173464, 4.2570438, 7.9915562, 16.3868847,
2162,"14W32452", 3.7920241, 3.8718448, 8.5296001, 16.1336918,
2163,"14W32453", 3.6339951, 3.7636299, 6.6350632, 14.2602673,
2164,"14W31554", 3.7092080, 3.8426437, 7.3233871, 14.9190979,
2165,"14W32136", 3.5936046, 3.5635934, 6.9896660, 14.1461906,
2166,"14W32119", 3.5847511, 3.6162162, 7.2179775, 14.4170914,
2167,"14W31256", 3.9292769, 3.9036303, 8.5586987, 16.4385166,
2168,"14W32117", 3.4194946, 3.8629260, 6.0194149, 12.4929466,
2169,"14W31450", 3.9686441, 3.9189448, 9.1118565, 17.0648022,
2170,"14W31928", 3.7844572, 3.8672233, 8.1670208, 15.9085846,
2171,"14W32260", 3.7557492, 3.8297281, 8.1071301, 15.4322929,
2172,"14W31239", 3.8266792, 3.9639444, 7.9939919, 15.7656498,
2173,"14W31073", 3.7610798, 3.9985967, 6.5805016, 14.6293907,
2174,"14W32464", 3.9697862, 4.2660298, 9.7586727, 17.2890549,
2175,"14W32475", 3.4619460, 3.5831528, 7.0205154, 14.0073128,
2176,"14W32155", 3.6050930, 3.7428608, 6.4255924, 13.9982872,
2177,"14W32044", 4.4129210, 4.8144751, 10.7733612, 19.4847355,
2178,"14W32278", 3.7845254, 3.9403009, 7.1550159, 15.0526180,
2179,"14W30738", 4.0034986, 4.1348395, 9.6301403, 17.1740685,
2180,"14W31465", 3.6265225, 3.7526846, 6.7582169, 14.2163525,
2181,"14W32341", 3.6483998, 4.1384344, 8.9311790, 16.0847111,
2182,"14W32045", 3.5914197, 3.7942581, 8.8435230, 15.7961750,
2183,"14W32249", 3.4688811, 3.6200705, 6.1108818, 13.3049583,
2184,"14W31345", 3.6509585, 3.8165627, 7.6890450, 14.8951797,
2185,"14W32259", 3.6839290, 3.9680619, 6.9931660, 14.6190739,
2186,"14W30938", 3.5697951, 3.6408162, 7.2374020, 14.3556461,
2187,"14W32026", 4.6142569, 4.7041054, 14.0094976, 23.0884037,
2188,"14W31266", 3.9106760, 4.0056114, 8.8900948, 16.5400791,
2189,"14W31648", 3.6726551, 3.7116084, 6.2709446, 13.8818798,
2190,"14W32318", 3.7042546, 3.6146150, 8.6637249, 15.8627758,
2191,"14W32225", 3.6076827, 3.7610025, 6.8947678, 14.0143585,
2192,"14W31302", 3.6405754, 3.7559395, 7.2120380, 14.5550480,
2193,"14W32118", 3.8101945, 3.5296025, 9.1803360, 16.3393078,
2194,"14W30926", 3.7263932, 3.8875775, 7.0753613, 14.8516731,
2195,"14W31109", 3.8650818, 4.0103426, 8.1799335, 16.2265263,
2196,"14W32035", 3.6158695, 3.5612898, 7.6315098, 14.7450447,
2197,"14W31652", 3.7057428, 3.8734751, 7.7915668, 15.3106422,
2198,"14W32017", 4.2439861, 4.0963621, 10.4426422, 18.9606209,
2199,"14W31303", 3.8402085, 4.0556560, 7.5190792, 15.5519161,
2200,"14W31848", 3.8843713, 3.9966135, 8.2105255, 16.2443237,
2201,"14W31861", 4.0130396, 4.0011892, 9.3319664, 17.3317852,
2202,"14W31529", 3.2125726, 3.0564952, 4.9561787, 11.3063164,
2203,"14W31743", 3.6976805, 3.7733607, 8.4726257, 15.5753555,
2204,"14W31720", 3.7891650, 3.8012948, 7.9203835, 15.4265995,
2205,"14W31039", 3.7682872, 3.9529929, 7.7611637, 15.3392487,
2206,"14W31464", 3.5917711, 4.0631585, 6.6297302, 13.5176239,
2207,"14W31343", 3.6603055, 3.9200106, 7.0810699, 14.7090435,
2208,"14W31336", 3.6127076, 3.8114238, 6.1163387, 13.8285217,
2209,"14W31072", 3.6834402, 3.6216540, 7.9356384, 14.9413891,
2210,"14W32479", 3.6605110, 3.6649871, 7.9343128, 15.0718250,
2211,"14W31534", 3.6970377, 4.1122265, 7.5240231, 14.6472435,
2212,"14W30475-1", 5.9143815, 6.4619527, 14.2146749, 26.9433937,
2213,"14W32324", 3.9357715, 3.9670520, 8.2093391, 16.0431690,
