
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP_ALLSAMPLES_INCLVAL_WSMDP2021GLSTPLS.ANL  Predicted Value File
File Date:      Wed Mar 03 10:53:52 2021
Last Update:    Wed Mar 03 10:53:52 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4558            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4558 of 4558

"Position","Sample Number","Grouping by Num","Starch","Total_Poly","WSP",
1290,"14NY0768-1", 1.1505758, 15.1323290, 13.8771067, 4.0098572,
1291,"14NY0576-1", 1.1859670, 14.7736282, 12.7341375, 1.8473015,
1292,"14NY0745-1", 1.1656168, 16.4480343, 17.0031052, 2.4259605,
1293,"14NY0689-2", 1.1312143, 10.2484207, 12.5469847, 5.2454796,
1294,"14NY0621-1", 0.9712678, 8.0505638, 10.9522257, 3.7345238,
1295,"14NY0760-1", 1.1897806, 12.0220566, 16.9794159, 7.3308182,
1296,"14NY0666-1", 1.1507412, 14.7797050, 11.4049482, 1.4613991,
1297,"14NY0620-2", 1.1412009, 12.7912827, 13.1293077, 2.8924217,
1298,"14NY0767-1", 1.0665334, 14.4072046, 7.4676504,-5.2263298,
1299,"14NY0473-2", 0.9646707, 18.8954792, 15.0308428,-3.5935555,
1300,"14NY0023-2", 0.8049101, 7.4360371, 3.7946339,-5.1522064,
1301,"14NY0269-2", 0.7379777, 7.6418295, 3.0342445,-6.9905472,
1302,"14NY0486-2", 1.1658499, 14.1503611, 18.3706551, 7.1583824,
1303,"14NY0023-1", 0.8423691, 6.4989576, 6.4690638, 0.0388489,
1304,"14NY0157-2", 0.7818773, 13.1647549, 3.2019329,-12.9838028,
1305,"14NY0156-1", 1.2376031, 13.4858847, 31.4668503, 18.7964554,
1306,"14NY0608-2", 0.9134400, 12.8852453, 10.0987215,-4.7928047,
1307,"14NY0277-1", 1.0897344, 16.3823261, 20.8875160, 3.8422813,
1308,"14NY0118-2", 0.9309542, 18.0302010, 17.9568443,-2.4406281,
1309,"14NY0166-2", 0.8442240, 10.4384842, 7.4391241,-2.0149765,
1310,"14NY0329-2", 1.0037080, 15.2790604, 11.9091063,-3.2981987,
1311,"14NY0749-1", 1.2099971, 10.2226334, 23.1984978, 12.5485306,
1312,"14NY081-1", 0.9026866, 14.9695053, 8.9054403,-8.6430740,
1313,"14NY0081-1", 0.9037706, 14.8168573, 9.0325518,-8.3529968,
1314,"14NY0210-1", 1.2079284, 18.3088646, 23.3632393, 6.3859711,
1315,"14NY0118-1", 0.9026631, 12.8389397, 10.4307470,-5.4448509,
1316,"14NY0323-2", 0.9867950, 4.8721867, 10.0767813, 4.4922447,
1317,"<none>", 1.1210445,-103.6473312,-123.0198822,-16.4542923,
1318,"14NY0566-2", 0.8704387, 9.8738317, 6.1865969,-6.6197281,
1319,"14NY0096-1", 0.8734845, 8.1985607, 7.5831366, 0.6942978,
1320,"14NY0345-2", 0.9229294, 11.7095356, 10.5087748,-2.9135323,
1321,"14NY0722-1", 0.9253843, 9.8654995, 5.1380281,-5.6654091,
1322,"14NY0027-1", 0.9005736, 11.4078588, 9.7181616,-3.0892715,
1323,"14NY0308-1", 0.8669875, 12.0738926, 8.2855158,-7.5156555,
1324,"14NY0292-1", 0.8892144, 6.5875092, 4.8974276,-3.0925636,
1325,"14NY0737-1", 0.8874401, 8.2003508, 1.6761131,-8.5149498,
1326,"14NY0537-2", 0.8302630, 13.2243538, 2.8576469,-13.8016815,
1327,"14NY0540-1", 1.0362318, 14.2896385, 14.6700487,-1.3491020,
1328,"14NY0277-2", 0.8768606, 4.8060150, 6.2256241, 1.9330215,
1329,"14NY0325-2", 0.8590289, 6.5400276, 7.5068750, 0.8428230,
1330,"14NY0625-1", 1.0971893, 16.9112053, 11.3890219,-8.5607605,
1331,"14NY0671-1", 0.8578420, 6.1960039, 6.6524553,-0.3870888,
1332,"14NY0346-2", 1.1181426, 14.1034527, 27.4073181, 14.7248764,
1333,"14NY0643-2", 0.7955480, 8.6559753, 6.2010555,-4.9326515,
1334,"14NY0213-1", 0.9109695, 6.8764200, 6.1147795,-2.4051552,
1335,"14NY0329-1", 1.0906008, 18.2260838, 16.4900856,-0.1327744,
1336,"14NY0300-2", 0.9922482, 13.1938047, 9.9012384,-1.9043808,
1337,"14NY0678-2", 0.9783535, 13.1121445, 10.8151121,-3.4502068,
1338,"14NY0235-1", 0.8664039, 13.3620415, 8.9700708,-5.9698982,
1339,"14NY0729-1", 0.8722243, 2.1645889, 7.8217001, 5.2172775,
1340,"14NY0625-2", 0.9537731, 10.9419165, 8.0362177,-4.1637802,
1341,"14NY0284-1", 1.1085991, 14.5942688, 8.7192621,-7.8596764,
1342,"14NY0574-2", 1.0012070, 6.3428059, 12.6125822, 4.8049049,
1343,"14NY0737-2", 0.9601661, 9.7650089, 7.2064161,-4.9048462,
1344,"14NY0295-1", 0.9722326, 10.7115116, 12.9098444, 0.4020538,
1345,"14NY0255-1", 0.8750739, 7.6635561, 11.4803801, 1.7409401,
1346,"14NY0715-1", 0.9622368, 11.5842419, 7.5741968,-6.5534363,
1347,"14NY0142-1", 0.8760844, 9.0311708, 3.5903130,-7.8446999,
1348,"14NY0611-1", 0.8724128, 11.3911037, 4.8466883,-9.2248802,
1349,"14NY0632-2", 1.0161854, 11.4124174, 13.1779547, 0.5174980,
1350,"14NY0729-2", 0.7391950, 4.5976086, 4.8049688,-2.2869263,
1351,"14NY0239-1", 1.1365473, 13.3005581, 16.8903008, 5.2868080,
1352,"14NY0344-2", 0.7058123,-5.7154007, 1.8943796, 8.2370148,
1353,"14NY0294-1", 0.8111985, 5.9799423, 2.1674557,-6.3645058,
1354,"14NY0575-2", 0.9249777, 14.4589357, 9.9727011,-5.6529579,
1355,"14NY0568-1", 0.9599427, 11.1777506, 9.3927660,-3.2875252,
1356,"14NY0666-2", 0.7077017, 7.0655222, 1.3340874,-7.3465691,
1357,"14NY0678-1", 0.8324153, 14.5583763, 8.3341265,-8.8568916,
1358,"14NY0627-2", 0.8969590, 3.7953873, 6.8281126, 1.6639481,
1359,"14NY0639-2", 0.9516632, 10.8602238, 6.1298285,-7.3683472,
1360,"14NY0558-2", 1.0115279, 14.6953459, 8.3467760,-9.3970985,
1361,"14NY0295-2", 0.9247589, 8.9599876, 9.7356100,-0.9774895,
1362,"14NY0693-1", 0.7026091,-0.7133007, 1.3183222, 1.2352066,
1363,"14NY0221-1", 0.9180018, 15.0290203, 13.7032671,-3.1820908,
1364,"14NY0649-2", 1.1290962, 17.6462822, 22.3187027, 5.2115021,
1365,"14NY0166-1", 0.8645301, 9.3285532, 8.4907503, 1.5597801,
1366,"14NY0321-1", 0.9397848, 10.8508472, 7.4019747,-5.2271042,
1367,"14NY0271-2", 0.9241882, 10.8840437, 13.1432734, 3.3152161,
1368,"14NY0206-2", 0.9012359, 6.2788506, 8.1288290, 0.0246315,
1369,"14NY0294-2", 0.7111501, 4.2059898, 0.6943283,-5.6097527,
1370,"14NY0747-1", 0.9296433, 10.7946882, 11.6395006,-1.6042328,
1371,"14NY0714-2", 0.9962636, 16.7099113, 8.7214766,-10.5941849,
1372,"14NY0344-1", 0.6522006, 1.0100002,-1.8885703,-4.7592010,
1373,"14NY0754-2", 0.8742740, 3.5119038, 2.9099007,-0.7253838,
1374,"14NY0748-2", 0.7635001, 5.1531487,-0.9105616,-8.1055908,
1375,"14NY0096-2", 0.8003330, 12.9489841, 8.9252748,-4.5381050,
1376,"14NY0611-2", 0.8209148, 8.8892431, 7.1264620,-2.5274734,
1377,"14NY0634-1", 0.8233503, 6.6517954, 0.5237808,-8.4991417,
1378,"14NY0321-2", 0.8507774, 6.5524549, 6.5384970, 0.0725288,
1379,"14NY0250-1", 1.0417835, 15.4180117, 10.6294146,-6.6542244,
1380,"14NY0757-2", 0.9594837, 14.7933950, 14.0638800,-0.1901855,
1381,"14NY0345-1", 1.0240483, 13.3751402, 16.9122467, 2.4809303,
1382,"14NY0639-1", 0.9085378, 10.7199631, 5.2859364,-8.1109734,
1383,"14NY0753-2", 0.9333037, 19.4736824, 14.2433729,-5.8201752,
1384,"14NY0627-1", 0.7012619, 5.3865147, 2.6378384,-5.7664146,
1385,"14NY0122-2", 0.9394884, 19.0045052, 14.5599871,-4.4393921,
1386,"14NY0271-1", 0.8324196, 13.5796509, 8.0658903,-6.8255730,
1387,"14NY0338-1", 1.0344287, 10.4139643, 8.4779177,-2.5071640,
1388,"14NY0703-2", 0.8038881, 9.6080208, 8.9487352,-0.9500999,
1389,"14NY0621-2", 1.0874733, 13.3085938, 12.2815180,-1.7690010,
1390,"14NY0600-2", 0.7936221, 12.1700916, 7.2743521,-4.5282784,
1391,"14NY0585-1", 1.2158440, 21.1240520, 31.6183472, 8.6708908,
1392,"14NY0301-2", 0.9096193, 15.0406265, 10.0604467,-7.0339699,
1393,"14NY0649-1", 1.1288743, 20.8894444, 25.9209175, 4.9671059,
1394,"14NY0784-1", 1.2655946, 26.8769760, 30.6752701, 3.3041878,
1395,"14NY0117-2", 0.9477037, 13.3682289, 10.9641943,-2.2055359,
1396,"14NY0221-2", 1.0134283, 14.5497684, 20.2728386, 4.7112007,
1397,"14NY0162-2", 0.8532864, 13.3819838, 6.5596113,-10.0909348,
1398,"14NY0250-2", 0.9276148, 14.7694101, 7.5295897,-9.5313683,
1399,"14NY0671-2", 0.9488285, 15.3223171, 10.2248907,-8.4388542,
1400,"14NY0757-1", 0.8378583, 18.0869293, 10.3318586,-9.1544304,
1401,"14NY0323-1", 0.8843519, 6.5150614, 8.3593817,-0.4198265,
1402,"14NY0292-2", 0.7542198, 3.7154617,-1.0432396,-7.2176018,
1403,"14NY0077-2", 0.9156867, 13.2976780, 7.8019819,-6.6817741,
1404,"14NY0301-1", 1.0138299, 14.3975620, 14.1869535,-0.6165848,
1405,"14NY0156-2", 1.2023697, 13.7868567, 28.3318024, 14.3365631,
1406,"14NY0552-1", 0.7576838, 6.8313112, 3.7808580,-5.6259422,
1407,"14NY0585-2", 1.2102834, 15.8897905, 32.0052834, 14.4840469,
1408,"14NY0122-1", 1.0866718, 21.7180538, 21.8489799, 1.7711143,
1409,"14NY0206-1", 0.9063457, 8.6302567, 12.6140928, 2.0757828,
1410,"14NY0689-1", 0.9223567, 10.4049015, 8.5356436,-3.3417206,
1411,"14NY0184-1", 0.9408466, 9.9366579, 8.9295435,-2.4284401,
1412,"14NY0269-1", 1.0658958, 9.2714643, 13.0158854, 4.6449089,
1413,"14NY0300-1", 0.8352391, 10.5683308, 4.1705437,-8.2245789,
1414,"14NY0117-1", 1.0066270, 14.5779305, 13.0372801,-0.5491180,
1415,"14NY0284-2", 0.8339255,-1.2107887, 4.8574123, 6.2342606,
1416,"14NY0568-2", 0.9104593, 14.2269402, 13.4517984,-1.8740730,
1417,"14NY0226-2", 1.0955312, 16.9739914, 10.1914206,-10.1252899,
1418,"14NY0077-1", 0.8187337, 10.4179840, 6.0709047,-6.5514297,
1419,"14NY0200-2", 0.8547969, 11.3570662, 8.5943022,-4.9438400,
1420,"14NY0210-2", 1.1235487, 16.6464291, 21.6617203, 5.1224594,
1421,"14NY0250-1", 1.0774479, 18.8307323, 16.3314819,-5.0229836,
1422,"14NY0175-2", 0.9483159, 17.6038074, 9.9203463,-9.2752037,
1423,"14NY0157-1", 0.7307004, 9.2226734, 1.9897633,-9.2874260,
1424,"14NY0754-1", 0.9203008, 9.5737162, 5.7170515,-6.2704239,
1425,"14NY0483-2", 1.0180154, 17.4879990, 12.8775854,-6.6664810,
1426,"14NY0313-2", 0.7724292, 6.5406189, 9.8640928, 3.4019470,
1427,"14NY0330-2", 0.8725474, 9.5055532, 10.4511003, 2.4773788,
1428,"14NY0600-1", 0.7323278, 9.6445847, 4.4841757,-5.3910141,
1429,"14NY0089-2", 0.8347197, 14.0073843, 4.8827124,-12.2462158,
1430,"14NY0768-2", 0.9047621, 9.2026749, 9.1105051, 1.4801865,
1431,"14NY0792-2", 0.9502192, 7.5293913, 11.6994085, 4.2150993,
1432,"14NY0338-2", 0.9869027, 15.7534790, 9.3081484,-9.4982300,
1433,"14NY0703-1", 0.8723572, 6.6515217, 6.7203932, 0.8264351,
1434,"14NY0142-2", 0.8107191, 9.7192974, 3.2555971,-8.5021591,
1435,"14NY0250-2", 1.0567266, 20.1488914, 14.9901247,-8.0304337,
1436,"14NY0200-1", 0.8881328, 13.5113468, 7.9176149,-8.0221138,
1437,"14NY0308-2", 0.7471296, 4.8550701, 4.7073889,-2.7728996,
1438,"14NY0081-2", 1.0162152, 10.6218395, 11.4308310, 1.9617805,
1439,"14NY0753-1", 0.9481237, 19.5592155, 11.9064302,-9.8333473,
1440,"14NY0027-2", 0.9252264, 11.7602043, 11.7578859,-0.8574181,
1441,"14NY0575-1", 0.9771931, 14.7277489, 14.9471617, 1.1030083,
1442,"14NY0226-1", 0.7772269, 6.0579977,-1.3372517,-9.8250198,
1443,"14NY0235-2", 0.7898213, 9.1839056, 5.6911516,-4.5669518,
1444,"14NY0330-1", 0.7882576, 11.0991745, 4.9796457,-7.7836685,
1445,"14NY0584-1", 0.8516262, 13.8771515, 7.9237700,-7.8252602,
1446,"14NY0198-2", 0.9658598, 13.5112677, 15.7047834, 4.5537643,
1447,"14NY0089-1", 1.0588832, 10.2256699, 6.0003395,-3.3114014,
1448,"14NY0322-2", 0.6930329, 1.1943874,-2.2057629,-4.8933258,
1449,"14NY0325-1", 0.8363377, 7.7733498, 7.7587957,-0.8741226,
1450,"14NY0680-1", 0.9542118, 10.0128069, 10.6339979,-0.2995682,
1451,"14NY0346-2", 1.0517144, 21.3396339, 14.6077223,-8.4440956,
1452,"14NY0225-2", 0.8757977, 5.4712009, 9.3754168, 2.3937073,
1453,"14NY0255-2", 0.8758872, 5.4174461, 9.6523142, 2.7060699,
1454,"14NY0313-1", 0.7781301, 6.5782452, 10.5183821, 4.4326553,
1455,"<none>", 1.1221777,-103.7966385,-123.1702347,-16.2415276,
1456,"<none>", 1.1187613,-104.2043457,-123.5372086,-16.2671547,
1457,"<none>", 1.1227903,-104.1024323,-123.1415405,-16.1248894,
1458,"14NY0873", 1.2962170, 36.9591522, 31.1181755,-8.3853569,
1459,"14NY0873-1", 1.2977474, 37.2201538, 31.6845169,-8.1998024,
1460,"14NY0053-2", 1.2546729, 23.1346550, 24.7182922,-0.9911957,
1461,"14NY0640-2", 1.2208822, 22.3680058, 22.9497643,-1.0119171,
1462,"14NY0751-1", 1.3574421, 15.6815233, 31.5360718, 14.4162521,
1463,"14NY0741-1", 1.2210135, 16.0180359, 37.3514557, 20.4756241,
1464,"14NY0846-1", 1.6326221, 40.3127213, 40.8631477,-4.5990181,
1465,"14NY0652-1", 1.2635055, 14.3238888, 30.2299881, 16.7365494,
1466,"14NY0843-1", 1.2276658, 9.7459354, 25.1165962, 17.2606506,
1467,"14NY0838-2", 1.3072889, 14.2356148, 31.9310417, 17.4931335,
1468,"14NY0706-1", 1.2460790, 18.0422802, 28.0168800, 10.1892776,
1469,"14NY0595-2", 1.2028085, 16.8344765, 29.7258530, 11.5479546,
1470,"14NY0755-2", 1.2676131, 15.8048115, 30.8414993, 15.6069260,
1471,"14NY0524-2", 1.2216129, 22.2685375, 38.5517845, 14.7796478,
1472,"14NY0865-1", 1.2219762, 11.0786457, 21.5806198, 10.2908669,
1473,"14NY0660-1", 1.1800113, 5.9708652, 24.8132668, 19.2686157,
1474,"14NY0441-1", 1.2378708, 10.6105976, 30.1671257, 21.1194458,
1475,"14NY0424-2", 1.2545594, 19.9517365, 29.3441124, 10.3761024,
1476,"14NY0761-1", 1.2100697, 8.6171846, 30.5129204, 21.9512634,
1477,"14NY0739-2", 1.1227571, 9.8586874, 19.5056953, 10.1716080,
1478,"14NY0866-1", 1.2475679, 14.5047417, 27.9365387, 14.2291603,
1479,"14NY0866-1", 1.2375375, 13.5124474, 35.0424232, 19.9167557,
1480,"14NY0513-2", 1.2326458, 15.4112663, 34.4091988, 19.3292160,
1481,"14NY0674-2", 1.2698352, 27.8344822, 36.5973396, 7.1891174,
1482,"14NY0589-1", 1.3788569, 24.1016407, 33.5313530, 7.6464310,
1483,"14NY0340-1", 1.2325323, 12.6079941, 24.9217567, 13.4922714,
1484,"14NY0808-2", 1.2824812, 17.9785271, 25.4328346, 6.1091652,
1485,"14NY0372-1", 1.2370844, 12.7515554, 29.9580841, 17.6270905,
1486,"14NY0549-2", 1.2857380, 28.1749191, 34.1952286, 5.1506195,
1487,"14NY0563-1", 1.2681885, 20.1102333, 33.6950760, 12.9603233,
1488,"14NY0605-1", 1.2859902, 11.7732697, 29.0505524, 18.8533630,
1489,"14NY0324-2", 1.1949253, 14.7386475, 25.7910538, 8.9882965,
1490,"14NY0819-2", 1.4644014, 26.4051361, 33.8691597, 6.4466629,
1491,"14NY0824-2", 1.1976085, 8.6894560, 31.5179024, 22.5672760,
1492,"14NY0646-1", 1.2753907, 17.3934212, 36.3743896, 18.1135483,
1493,"14NY0707-2", 1.1899664, 18.4706001, 23.2753448, 4.5784225,
1494,"14NY0638-2", 1.1610328, 24.1250134, 28.1856918, 3.4443474,
1495,"14NY0676-1", 1.1821809, 12.6818304, 28.0290680, 13.8660393,
1496,"14NY0776-1", 1.1983864, 14.7023849, 30.7102661, 15.9841843,
1497,"14NY0853-2", 1.1177814, 8.8522005, 25.2948151, 17.4692459,
1498,"14NY0624-1", 1.2341880, 17.5218925, 31.2941399, 13.8512726,
1499,"14NY0869-1", 1.2652059, 13.4347954, 26.9705887, 14.8940048,
1500,"14NY0770-1", 1.2790474, 20.2251148, 24.0492096, 2.6991577,
1501,"14NY0721-2", 1.2251718, 17.2413292, 27.2059822, 9.5266304,
1502,"14NY0716-2", 1.4090258, 22.7146168, 30.2537231, 6.1772499,
1503,"14NY0719-2", 1.2964551, 28.4958763, 37.3646049, 9.2027855,
1504,"14NY0592-1", 1.2479993, 15.0573034, 33.4190788, 17.0700302,
1505,"14NY0778-1", 1.2828794, 13.4627533, 33.0020752, 18.4546127,
1506,"14NY0507-2", 1.2793231, 19.5190506, 31.5405464, 11.5750427,
1507,"14NY0838-1", 1.3450953, 16.4369049, 30.8624077, 13.4609261,
1508,"14NY0212-1", 1.2388223, 18.0687599, 32.6762581, 14.9356995,
1509,"14NY0256-2", 1.1778886, 26.4559345, 25.6125031,-1.3223839,
1510,"14NY0205*2", 1.1865139, 8.4560566, 32.9025459, 24.8713226,
1511,"14NY0205-2", 1.1874901, 8.6432056, 33.0593948, 24.7445679,
1512,"14NY0287-2", 1.2638248, 19.3455715, 32.2381706, 11.6050415,
1513,"14NY0774-1", 1.2470644, 16.7459316, 32.9233780, 15.4705429,
1514,"14NY0685-1", 1.1833650, 14.3524590, 34.1297455, 19.0040131,
1515,"14NY0829-2", 1.1510055, 5.1703110, 16.0323792, 12.3486710,
1516,"14NY0818-1", 1.2094557, 14.7085295, 29.4941978, 12.9197960,
1517,"14NY0860-2", 1.2297435, 11.4453573, 25.4457397, 13.9526405,
1518,"14NY0660-2", 1.2127974, 5.5188141, 23.0491791, 18.4143677,
1519,"14NY0759-2", 1.1157084, 4.2255497, 21.6868401, 17.0659409,
1520,"14NY0631-1", 1.1614347, 22.5562210, 15.7475386,-7.1810226,
1521,"<none>", 1.1199182,-104.5001450,-123.7660675,-16.1165085,
1522,"<none>", 1.1213943,-103.5532455,-123.2181320,-16.5479660,
1523,"<none>", 1.1194866,-103.9324951,-123.6443176,-16.4686623,
1524,"14NY0230-1", 1.2634115, 18.8395882, 24.1462784, 3.9176102,
1525,"14NY0651-2", 1.1699196, 14.3992176, 27.7097626, 12.9854584,
1526,"14NY0655-1", 1.4680028, 26.6405621, 32.8418503, 5.0665016,
1527,"14NY0481-1", 1.1432773, 14.2563562, 37.0911293, 21.1229553,
1528,"14NY0619-1", 1.2833843, 17.5623283, 32.9619865, 13.8790932,
1529,"14NY0727-1", 1.3141909, 20.3694477, 27.1182327, 5.7237282,
1530,"14NY0332-2", 1.1128610, 7.5576134, 21.8545876, 15.3064880,
1531,"14NY0187-2", 1.1998545, 16.9200478, 39.3681488, 19.8953934,
1532,"14NY0008-1", 1.2132514, 21.3100433, 34.1144371, 12.2405510,
1533,"14NY0622-1", 1.2620454, 17.5989246, 27.2934799, 10.8682137,
1534,"14NY0704-1", 1.2712674, 16.8304749, 29.9732857, 12.0465469,
1535,"14NY0637-1", 1.1803043, 17.9339943, 38.2080688, 19.5005875,
1536,"14NY0854-2", 1.2746441, 9.9220743, 26.6423721, 17.3036041,
1537,"14NY0423-2", 1.2307885, 18.5041351, 25.7071877, 6.9296837,
1538,"14NY0217-1", 1.1919358, 9.0458708, 29.5407143, 20.3497543,
1539,"14NY0798-1", 1.2030389, 5.5486279, 14.3788157, 12.9696999,
1540,"14NY0569-2", 1.2238948, 10.3081598, 26.2845306, 17.5224991,
1541,"14NY0476-2", 1.2429472, 19.0764160, 30.1554298, 10.6265717,
1542,"14NY0523-1", 1.2001480, 19.4755611, 37.2114830, 15.6437149,
1543,"14NY0567-1", 1.1655235, 9.6138840, 32.6005936, 19.8446198,
1544,"14NY0842-2", 1.2409286, 14.2101402, 23.3397064, 9.4544373,
1545,"14NY0441-2", 1.2552850, 10.4983444, 29.7409134, 19.8885498,
1546,"14NY0879-2", 1.2480407, 16.8191051, 33.6354294, 17.8690872,
1547,"14NY0599-1", 1.2642124, 24.2548237, 33.8925858, 7.0327606,
1548,"14NY0734-1", 1.1810927, 6.3552876, 9.7184095, 6.5534477,
1549,"14NY0725-2", 1.2893950, 18.2001495, 34.9738388, 14.5970383,
1550,"14NY0867-2", 1.2224678, 11.8556528, 23.3724365, 11.5972481,
1551,"14NY0480-2", 1.2081488, 15.8888512, 33.9276695, 18.5929642,
1552,"14NY0411-1", 1.2373288, 33.8320160, 40.2430916, 5.1927872,
1553,"14NY0618-2", 1.2023699, 16.0854702, 27.1751175, 11.3693314,
1554,"14NY0124-2", 1.2811580, 17.4440422, 31.7313271, 15.2463074,
1555,"14NY0135-1", 1.2440746, 19.2147789, 32.1784744, 12.4159431,
1556,"14NY0832-2", 1.5191605, 26.9708805, 35.1215858, 5.1448975,
1557,"14NY0024-1", 1.2253212, 19.7067299, 33.9493332, 13.6007729,
1558,"14NY0281-1", 1.2802377, 19.0222359, 33.5040131, 15.2564850,
1559,"14NY0776-2", 1.2011995, 17.3566017, 28.4139137, 9.1679115,
1560,"14NY0756-1", 1.2538203, 19.8785095, 30.8050804, 9.2782898,
1561,"14NY0638-1", 1.2431786, 22.5189209, 27.3261719, 5.5326691,
1562,"14NY0588-1", 1.2175258, 14.8032818, 24.2741432, 10.0885887,
1563,"14NY0495-2", 1.2879467, 15.8521786, 32.7181778, 15.8478088,
1564,"14NY0457-1", 1.2239355, 19.4783974, 35.2066727, 14.5246964,
1565,"14NY0563-2", 1.2358565, 17.9966812, 33.3651009, 15.5374680,
1566,"14NY0447-2", 1.2558547, 12.2100477, 34.7094154, 23.0771561,
1567,"14NY0743-1", 1.2863462, 20.4531498, 30.6926956, 8.9535866,
1568,"14NY0829-1", 1.1655837, 3.2799625, 15.0542307, 12.8347855,
1569,"14NY0861-2", 1.2099184, 12.8314314, 32.1589890, 19.6345901,
1570,"14NY0836-2", 1.2053052, 10.9319201, 29.8766823, 17.4834976,
1571,"14NY0630-1", 1.1748599, 7.9461346, 13.7632971, 7.8498917,
1572,"14NY0123-1", 1.2630320, 21.7382698, 28.4880943, 6.0301361,
1573,"14NY0618-1", 1.2594310, 16.6365280, 26.1897697, 10.3847389,
1574,"14NY0683-1", 1.2275265, 15.0207357, 24.7827034, 9.2128830,
1575,"14NY0477-2", 1.2833058, 22.6176357, 34.3220062, 12.0922699,
1576,"14NY0759-1", 1.1798755, 3.2751160, 19.9429245, 16.6195679,
1577,"14NY0699-1", 1.1381490, 8.0570908, 25.5065994, 18.6824722,
1578,"14NY0420-1", 1.5032320, 47.4267044, 43.1943398,-6.6295853,
1579,"14NY0263-1", 1.2904656, 16.5763741, 29.8455276, 12.7157784,
1580,"14NY0219-2", 1.2658639, 17.1531448, 36.4998817, 20.6935349,
1581,"14NY0547-1", 1.2348927, 9.8498125, 25.6932411, 15.5110855,
1582,"14NY0865-2", 1.2599804, 13.9378738, 19.5018005, 4.2926941,
1583,"14NY0701-1", 1.2743223, 21.3598156, 28.6620483, 6.3535004,
1584,"14NY0764-1", 1.3066028, 16.8613434, 30.5300369, 12.7407303,
1585,"14NY0220-1.", 1.1942415, 15.1894703, 30.5735817, 14.1696777,
1586,"14NY0840-1", 1.1143750, 16.3217678, 29.7234268, 12.0671577,
1587,"14NY0628-1", 1.1965492, 10.5711241, 30.6372757, 19.9094086,
1588,"14NY0556-2", 1.2383471, 31.0917091, 32.6226082, 0.8171997,
1589,"14NY0409-2", 1.2016305, 15.0872059, 34.8632355, 20.1064301,
1590,"14NY0880-2", 1.2629249, 17.5019417, 28.8462143, 11.2442284,
1591,"14NY0665-1", 1.2052065, 14.7517967, 29.5619240, 14.0954285,
1592,"14NY0687-2", 1.2483093, 11.6854086, 32.5780983, 21.1927795,
1593,"14NY0297-1", 1.2612761, 22.3946648, 27.9298286, 5.2676048,
1594,"14NY0775-1", 1.2405930, 17.9085102, 35.3102875, 17.7846146,
1595,"14NY0839-2", 1.1479759, 17.2196236, 39.0810089, 19.7255249,
1596,"14NY0607-1", 1.2331930, 20.1337471, 18.6156502,-2.2790718,
1597,"14NY0851-1", 1.2366740, 15.7629223, 22.7274895, 8.6826210,
1598,"14NY0709-2", 1.1642712, 17.8844337, 35.9819908, 18.5889206,
1599,"14NY0488-2", 1.2393532, 17.8175659, 28.3334732, 9.1961784,
1600,"14NY0810-2", 1.2286792, 12.2439070, 33.3508682, 19.9574890,
1601,"14NY0718-2", 1.1972325, 16.2852535, 26.7920265, 10.7241096,
1602,"14NY0463-2", 1.2150511, 12.8232727, 29.9423790, 18.6631241,
1603,"14NY0448-2", 1.2262591, 12.7415390, 27.9100533, 16.4026413,
1604,"14NY0786-1", 1.3206534, 13.9564667, 27.6262703, 14.4015274,
1605,"14NY0223-1", 1.2192208, 17.1132183, 25.0206680, 8.2570305,
1606,"14NY0796-2", 1.2486371, 18.7717457, 32.8919678, 13.7786102,
1607,"14NY0641-2", 1.3014067, 24.1257725, 36.3978996, 11.9561729,
1608,"14NY0681-1", 1.2879729, 16.7204247, 27.1108360, 11.8075447,
1609,"14NY0713-1", 1.1883905, 1.5582733, 26.7427025, 23.9089127,
1610,"14NY0507-1", 1.2920572, 20.9118385, 30.8369675, 9.2372742,
1611,"14NY0696-1", 1.3406832, 24.2530079, 34.5521889, 9.4838600,
1612,"14NY0877-2", 1.2408582, 22.7096653, 29.7266541, 7.0945625,
1613,"14NY0815-2", 1.3366470, 35.1688385, 39.4629669, 2.5107841,
1614,"14NY0602-2", 1.2179875, 19.6123505, 25.0776367, 3.8272972,
1615,"14NY0111-2", 1.2688484, 17.3424072, 33.1406097, 16.6248322,
1616,"14NY0485-1", 1.2303129, 11.7578154, 35.6354370, 22.3601685,
1617,"14NY0825-1", 1.1440428, 13.8328133, 32.0945435, 16.4821701,
1618,"14NY0789-1", 1.1826059, 13.7644730, 13.5385008, 1.0094719,
1619,"14NY0541-1", 1.2156608, 17.9860821, 29.8373451, 11.4622459,
1620,"14NY0453-2", 1.2421793, 17.8028088, 37.9960213, 16.7733231,
1621,"14NY0856-1", 1.1575878, 7.3887005, 19.1663971, 14.4906616,
1622,"14NY0241-1", 1.2749767, 13.1821108, 31.4490051, 18.2591858,
1623,"14NY0756-2", 1.2433439, 16.6246128, 29.7941475, 12.6941681,
1624,"14NY0536-1", 1.2367315, 13.7482929, 29.8291054, 15.8276596,
