
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDPLWSPNFSUPLS_PREDA-G.ANL  Predicted Value File
File Date:      Mon Mar 22 15:17:26 2021
Last Update:    Mon Mar 22 15:17:26 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        6445            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        6445 of 6445

"Position","Sample Number","AveFructose","AveGlucose","AveSucrose","AveTotalSugar",
1283,"17KMF334", 8.5430984, 7.9914584, 23.5247307, 42.6752968,
1284,"17KMF395", 8.1575603, 8.8420439, 18.8778572, 21.6319771,
1285,"17KMF339", 7.3632936, 10.0984259, 17.2323170, 36.5207443,
1286,"17KMF374", 9.0693769, 7.6601205, 24.6210995, 37.4423599,
1287,"17KMF341", 6.5661745, 9.7477064, 14.1563053, 29.0401878,
1288,"17KMF237", 8.4063196, 8.4470339, 20.9451294, 24.9893150,
1289,"17KMF260", 7.6389680, 10.1939402, 17.0460281, 25.1046696,
1290,"17KMF319", 4.6449714, 8.0109701, 11.5624428, 45.3808632,
1291,"17KMF266", 8.6195250, 7.7535386, 21.9923248, 19.3342609,
1292,"17KMF430", 8.3851328, 6.1181846, 24.3679619, 33.4105682,
1293,"17KMF354", 7.2866449, 10.2327461, 16.4861507, 29.0472660,
1294,"17KMF463", 7.9373746, 7.0959048, 19.9689465, 25.1519299,
1295,"17KMF381", 8.4617081, 7.0288286, 22.5971966, 33.4511642,
1296,"17KMF332", 7.7013321, 10.9320183, 18.1390724, 36.1839142,
1297,"17KMF360", 9.1227207, 8.0092688, 24.5437469, 30.3974800,
1298,"17KMF325", 8.1334562, 10.5131512, 19.7170162, 34.7395477,
1299,"17KMF261", 8.6902580, 8.9027605, 22.5848961, 37.6401138,
1300,"17KMF318", 7.9601393, 9.7937288, 19.1052704, 30.7278442,
1301,"17KMF419", 5.8786283, 12.7461739, 9.7151604, 26.6670837,
1302,"17KMF298", 8.0417776, 8.6653547, 20.6441612, 31.9193974,
1303,"17KMF359", 6.7482567, 10.7124319, 14.2839375, 30.1121063,
1304,"17KMF346", 7.3282652, 11.6103001, 15.8127518, 23.4077015,
1305,"17KMF348", 7.1242008, 12.1145048, 14.9716530, 25.2679157,
1306,"17KMF429", 8.3739347, 9.0760965, 21.5163918, 34.5351944,
1307,"17KMF352", 7.9023690, 10.8991337, 17.9251900, 21.1906223,
1308,"17KMF308", 9.0602303, 8.5738430, 23.7876930, 30.0695477,
1309,"17KMF317", 8.6562262, 8.8598938, 22.3086586, 36.2336349,
1310,"17KMF431", 8.5512276, 7.7686582, 21.6521530, 29.3506775,
1311,"17KMF311", 5.7977643, 12.7733955, 9.4884644, 28.4811440,
1312,"17KMF458", 6.4864597, 8.7766991, 13.2322121, 25.6068993,
1313,"17KMF243", 8.2334328, 10.3315945, 19.8677273, 31.0742149,
1314,"17KMF289", 8.6762743, 7.3108044, 22.8755207, 25.3699665,
1315,"17KMF313", 7.5521183, 11.9743271, 16.8978615, 24.0414486,
1316,"17KMF326", 8.4741974, 10.3132105, 20.3613148, 26.3321323,
1317,"17KMF269", 8.2254839, 9.5818071, 20.7245865, 29.4609299,
1318,"17KMF377", 7.3308144, 9.7750053, 18.3275852, 46.4314270,
1319,"17KMF241", 8.9828205, 9.0912132, 24.2415886, 41.4831009,
1320,"17KMF358", 6.2114649, 10.2649994, 12.9842911, 40.3516769,
1321,"17KMF396", 7.1137080, 10.3059568, 15.1834698, 26.7665215,
1322,"17KMF361", 8.4269276, 8.3116455, 21.2667789, 28.4407997,
1323,"17KMF369", 8.5126371, 10.4228687, 21.1566238, 27.3701496,
1324,"17KMF255", 7.6831727, 9.4008017, 17.6065445, 24.2686939,
1325,"17KMF307", 9.1715288, 7.5644679, 25.0411301, 38.1956978,
1326,"17KMF288", 7.8188376, 10.9182787, 18.5904236, 29.2032814,
1327,"17KMF365", 7.8711648, 10.4697342, 18.2759781, 23.3147755,
1328,"17KMF321", 9.2488737, 9.0606422, 25.1596584, 42.6548920,
1329,"17KMF347", 7.8460841, 8.5454464, 19.6365967, 29.3424683,
1330,"17KMF448", 9.3094702, 7.9018512, 26.4457912, 45.8904152,
1331,"17KMF176", 8.7303848, 9.7650404, 22.1676579, 32.4465485,
1332,"17KMF81", 7.9150438, 9.1710272, 20.3592262, 44.2271767,
1333,"17KMF147", 8.2146721, 6.2753630, 23.8238621, 34.5496750,
1334,"17KMF70", 7.6741419, 5.1559758, 21.8472748, 39.9001961,
1335,"17KMF422", 7.3640518, 10.6287527, 15.5634289, 19.6679611,
1336,"17KMF277", 7.9301944, 10.5638285, 18.4635944, 23.3641396,
1337,"17KMF172", 8.6247978, 5.2826300, 25.9726429, 36.8595390,
1338,"17KMF141", 8.5016727, 8.4805889, 21.7407188, 31.6233368,
1339,"17KMF195", 7.9596033, 9.2818365, 19.0192146, 27.9750900,
1340,"17KMF204", 8.5164909, 5.9819608, 25.2467842, 28.5145092,
1341,"17KMF184", 9.0467463, 3.1923640, 27.9112282, 30.6114426,
1342,"17KMF57", 8.5729561, 7.2615294, 22.4766865, 31.3700371,
1343,"17KMF295", 7.7056866, 6.5181522, 21.3777504, 30.6751747,
1344,"17KMF122", 7.7500534, 8.9476795, 18.5360889, 26.3291321,
1345,"17KMF373", 8.1668863, 6.0341778, 23.2202682, 30.8256378,
1346,"17KMF29", 8.4026442, 7.4400549, 24.9320850, 39.6476440,
1347,"17KMF54", 7.7637067, 3.8109746, 22.3604279, 32.8230400,
1348,"17KMF139", 7.9311209, 7.1970873, 21.9084854, 29.3300724,
1349,"17KMF98", 7.9881392, 8.8039808, 19.7882824, 30.6744080,
1350,"17KMF223", 6.9769187, 9.2152681, 15.6829395, 35.0447578,
1351,"17KMF417", 7.0713215, 10.4430752, 15.7655163, 24.0491905,
1352,"17KMF238", 7.3500624, 7.4839025, 20.0789452, 34.4278183,
1353,"17KMF427", 7.5384650, 6.5424647, 20.5744858, 31.1320076,
1354,"17KMF40", 8.3373451, 7.2241206, 24.4638081, 38.2048683,
1355,"17KMF10", 9.2454548, 8.5835733, 24.6345596, 28.8586788,
1356,"17KMF27", 8.0257721, 10.7500591, 18.9780197, 29.2691116,
1357,"17KMF199", 8.3336983, 9.8070164, 20.8486176, 37.4254456,
1358,"17KMF13", 8.1131134, 11.3104467, 19.6381912, 32.7728043,
1359,"17KMF232", 8.8056793, 7.6927476, 27.2416916, 51.5316849,
1360,"17KMF185", 7.8341727, 6.2885761, 21.5767899, 26.8376675,
1361,"17KMF180", 8.9324579, 5.7168279, 26.6194248, 33.3434677,
1362,"17KMF210", 9.0071268, 7.3353553, 24.4672966, 30.1791325,
1363,"17KMF21", 8.2711706, 8.0536890, 21.9497890, 36.2768211,
1364,"17KMF310", 8.5939665, 6.1216354, 24.7406540, 29.7884007,
1365,"17KMF192", 8.5839033, 9.7701406, 22.5843029, 36.2959480,
1366,"17KMF413", 8.1275730, 6.0240598, 22.6650887, 28.8401699,
1367,"17KMF86", 8.7254448, 5.9233756, 26.0490742, 38.9163399,
1368,"17KMF367", 6.8498535, 9.9806318, 14.5636578, 21.6250610,
1369,"17KMF63", 8.4384022, 7.3933501, 24.6409454, 36.5700912,
1370,"17KMF8", 6.9610095, 8.7669563, 15.6016273, 26.4020710,
1371,"17KMF442", 7.8505893, 9.2028675, 18.4369946, 23.6373997,
1372,"17KMF189", 8.6526079, 7.5918021, 22.6738434, 32.0644112,
1373,"17KMF249", 8.4320993, 3.6538067, 24.9231720, 31.6221256,
1374,"17KMF76", 8.3292522, 9.0648756, 20.8681068, 27.1577988,
1375,"17KMF78", 8.9077387, 6.9980054, 24.2967262, 31.4651527,
1376,"17KMF107", 6.7754798, 5.4113874, 17.9687386, 35.3151894,
1377,"17KMF125", 7.7594948, 8.4440727, 19.5961494, 34.3541641,
1378,"17KMF220", 8.0954361, 8.0498505, 23.7142677, 44.3514786,
1379,"17KMF330", 8.0221634, 7.6604400, 22.6435585, 33.3747787,
1380,"17KMF242", 8.0717726, 11.3253908, 19.1625824, 34.4385643,
1381,"17KMF385", 7.4753661, 9.7594090, 17.4539795, 33.2101440,
1382,"17KMF168", 7.4504299, 9.1570826, 17.9141483, 32.3990555,
1383,"17KMF138", 8.3809128, 9.2812843, 21.0017262, 24.1163940,
1384,"17KMF25", 7.8759413, 6.7411952, 23.0371208, 38.9841118,
1385,"17KMF64", 6.8332253, 8.1007032, 17.9028111, 34.4652596,
1386,"17KMF398", 8.1794806, 9.2649193, 19.5173054, 21.3446560,
1387,"17KMF1", 8.3377647, 7.6835189, 24.5376244, 45.8870850,
1388,"17KMF28", 6.8139715, 8.2376080, 17.7419147, 36.7190170,
1389,"17KMF18", 7.7142067, 7.0045877, 21.5111847, 30.6375771,
1390,"17KMF85", 8.4317589, 6.6426606, 23.0169144, 33.5062256,
1391,"17KMF231", 6.4702015, 8.1250553, 15.9334583, 31.9788647,
1392,"17KMF43", 8.8406000, 5.5173621, 27.6104908, 42.5296936,
1393,"17KMF140", 7.7845650, 9.6726370, 19.6366806, 35.8992271,
1394,"17KMF444", 7.0073318, 9.0225754, 16.3582172, 36.0401001,
1395,"17KMF338", 7.5013623, 9.4790039, 17.7076855, 28.0876579,
1396,"17KMF33", 8.5745068, 6.4383225, 25.5372200, 40.1717491,
1397,"17KMF194", 8.9019880, 8.7679014, 23.0950317, 28.1914139,
1398,"17KMF301", 8.3911552, 6.2966027, 24.3249493, 31.3642559,
1399,"17KMF278", 7.0892954, 10.1599302, 15.8364220, 30.0110626,
1400,"17KMF403", 7.7427444, 6.7242560, 21.9170418, 36.1277275,
1401,"17KMF258", 7.9569073, 9.8099651, 19.2620430, 29.4370232,
1402,"17KMF302", 6.8426590, 9.6114349, 14.5835438, 21.7607784,
1403,"17KMF115", 7.9230609, 7.5347509, 21.0319386, 39.5726280,
1404,"17KMF137", 8.5242491, 7.8068042, 22.2826099, 29.4638844,
1405,"17KMF426", 8.8421268, 9.4294033, 22.7555981, 31.8682709,
1406,"17KMF217", 8.1363020, 7.0806003, 20.6520462, 32.2770233,
1407,"17KMF132", 7.8187551, 7.6438832, 21.9491844, 42.9385605,
1408,"17KMF250", 8.1129942, 6.6877947, 22.8699341, 31.1006718,
1409,"17KMF44", 7.7426791, 9.9371700, 18.0522614, 28.5545273,
1410,"17KMF66", 7.0523205, 8.7504187, 17.0452118, 36.3506432,
1411,"17KMF224", 5.6901093, 7.9912915, 13.7120953, 37.3297195,
1412,"17KMF363", 6.3666019, 7.6260314, 16.1412678, 34.4666557,
1413,"17KMF282", 7.6653833, 7.9731612, 21.4531441, 36.4722443,
1414,"17KMF200", 6.7865963, 7.8400865, 17.5111408, 35.4072456,
1415,"17KMF67", 7.9783454, 10.4443884, 19.1508121, 30.6148071,
1416,"17KMF38", 6.8158436, 8.6472864, 18.0878353, 39.3221817,
1417,"17KMF45", 6.9598241, 11.0890903, 15.3850651, 31.7098694,
1418,"17KMF114", 7.8091335, 6.4960761, 22.2367096, 34.6703110,
1419,"17KMF130", 4.0090094, 7.4186864, 10.1422119, 43.6806297,
1420,"17KMF59", 7.4083953, 9.4067926, 17.6438103, 35.0652008,
1421,"17KMF251", 7.8108530, 6.5298419, 22.0470924, 32.7983055,
1422,"17KMF46", 6.9997363, 7.3455052, 18.6680946, 33.5436325,
1423,"17KMF39", 7.8619275, 7.6272426, 22.5158367, 39.7086525,
1424,"17KMF92", 7.3888741, 6.9686904, 19.8740253, 34.1026993,
1425,"17KMF3", 8.2671499, 6.4062600, 25.0615387, 50.6531906,
1426,"17KMF394", 8.5299778, 4.9133720, 25.1473465, 30.6027336,
1427,"17KMF145", 6.9311008, 7.9233766, 18.1705875, 36.0788956,
1428,"17KMF17", 8.4165373, 9.2607470, 20.6379547, 29.4643917,
1429,"17KMF454", 6.2981014, 7.6228023, 15.9280796, 36.8304214,
1430,"17KMF20", 7.4096270, 8.4663219, 20.1482086, 42.0749207,
1431,"17KMF226", 8.1831360, 7.1849446, 23.2650337, 34.4364319,
1432,"17KMF230", 8.3109579, 6.8304982, 21.6601772, 32.0883141,
1433,"17KMF450", 5.9162393, 7.9198070, 14.8167439, 38.3469925,
1434,"17KMF252", 7.0649891, 7.9505563, 18.8953686, 36.9461327,
1435,"17KMF221", 8.0410852, 8.9923754, 21.4537468, 32.1634636,
1436,"17KMF55", 7.8717890, 6.7936616, 21.5140343, 27.4863300,
1437,"17KMF150", 7.3852463, 8.1036739, 19.3225594, 31.2170601,
1438,"17KMF171", 6.8996305, 10.8295450, 15.1987934, 34.1987381,
1439,"17KMF227", 8.4565811, 8.9014330, 23.6011467, 37.1227531,
1440,"17KMF158", 7.9463334, 8.0423965, 20.7013245, 36.4138451,
1441,"17KMF234", 7.2491436, 7.0927572, 20.0735397, 35.7713470,
1442,"17KMF93", 6.8620253, 11.2797470, 15.3149128, 38.7121124,
1443,"17KMF77", 7.4173903, 9.3982697, 17.4927216, 31.9708099,
1444,"17KMF229", 9.0986004, 6.1983743, 27.5014782, 29.9269753,
1445,"17KMF163", 8.8944025, 7.3482766, 26.4782219, 33.8300781,
1446,"17KMF124", 8.4113483, 9.7692413, 21.2557316, 30.0187149,
1447,"17KMF340", 8.1404963, 6.8633327, 24.0744667, 36.1281090,
1448,"17KMF143", 8.7261639, 7.4362926, 25.6593094, 35.5487175,
1449,"17KMF5", 7.7941790, 6.7488103, 22.1043949, 39.8904800,
1450,"17KMF75", 7.8658838, 8.7874393, 19.4839458, 31.6235962,
1451,"17KMF433", 9.0259104, 7.8841157, 26.8861656, 51.5890923,
1452,"17KMF247", 8.0911674, 11.4417572, 19.6947021, 36.6594696,
1453,"17KMF259", 7.9777527, 8.2114735, 22.5826416, 35.6545029,
1454,"17KMF388", 8.2418289, 5.9750676, 24.0171528, 32.4023933,
1455,"17KMF362", 6.8604822, 10.4413261, 15.0662174, 28.6495895,
1456,"17KMF327", 8.0954618, 11.4124393, 18.9877415, 26.7764778,
1457,"17KMF228", 8.8530207, 9.6771336, 23.4143257, 30.5535545,
1458,"17KMF353", 8.5511484, 6.8005290, 24.5193920, 30.4367485,
1459,"17KMF182", 8.4246025, 6.6866641, 24.3565788, 31.3770523,
1460,"17KMF324", 8.2063398, 9.1416206, 19.6085224, 22.3439617,
1461,"KMF1001", 8.7081547, 6.0996399, 27.1258392, 43.5563164,
1462,"KMF1002", 9.4344664, 9.0378227, 25.7022362, 39.2183609,
1463,"KMF1003", 7.2986755, 9.9903717, 18.6785278, 48.9922905,
1464,"KMF1004", 8.2811985, 9.8818808, 21.0598106, 37.2440414,
1465,"KMF1005", 7.2085962, 7.6001000, 20.2678528, 42.4246597,
1466,"KMF1006", 8.9834700, 8.9472990, 25.8813095, 48.8880272,
1467,"KMF1007", 9.2981215, 10.7125101, 24.7033615, 38.1965332,
1468,"KMF1008", 9.0013542, 9.0018978, 25.2457199, 48.2834396,
1469,"KMF1009", 7.2852573, 10.9734554, 16.0636368, 35.4395370,
1470,"KMF1010", 9.8451042, 10.5733719, 26.5187855, 37.9564171,
1471,"KMF1011", 8.8456640, 9.6070194, 25.1536274, 48.7257385,
1472,"KMF1013", 9.4441862, 8.1248283, 26.9048138, 39.5682640,
1473,"KMF1014", 8.6600494, 9.4901628, 23.1313782, 42.2802582,
1474,"KMF1015", 9.8769178, 8.4989185, 29.0886574, 47.2615700,
1475,"KMF1016", 7.9507127, 9.5488787, 20.2772751, 44.6029549,
1476,"KMF1017", 8.8976479, 9.5585451, 24.2067146, 40.5431252,
1477,"KMF1019", 8.7486687, 9.3974409, 24.3514843, 48.8601990,
1478,"KMF1020", 8.7760420, 12.2086697, 21.8062859, 31.3740406,
1479,"KMF1021", 8.2295837, 10.3749523, 21.0725708, 42.7633629,
1480,"KMF1022", 8.2091036, 4.6781678, 24.9103050, 43.2949295,
1481,"KMF1023", 9.4113522, 9.4974775, 26.8539639, 50.9419212,
1482,"KMF1024", 9.0930262, 3.0761764, 28.6761589, 42.3243790,
1483,"KMF1025", 9.5357571, 8.9729090, 27.5058689, 44.0907364,
1484,"KMF1026", 9.1557198, 9.1376085, 26.9669609, 51.8582039,
1485,"KMF1027", 8.4021044, 9.1352539, 23.8956261, 50.6548882,
1486,"KMF1028", 8.8226309, 9.5026064, 23.9241982, 46.4197426,
1487,"KMF1029", 8.2565269, 10.4786520, 20.9553432, 41.5349998,
1488,"KMF1030", 9.4179869, 9.0259895, 27.0896416, 44.4041023,
1489,"KMF1031", 8.9826517, 8.0829697, 25.7150059, 43.7741318,
1490,"KMF1033", 9.2804832, 9.1889725, 25.6199417, 40.3797035,
1491,"KMF1034", 9.4602556, 9.2856350, 26.2106247, 41.7039948,
1492,"KMF1035", 9.0114870, 8.2288876, 24.4855595, 36.3359528,
1493,"KMF1037", 9.0405855, 4.4570003, 28.3686504, 44.0801849,
1494,"KMF1038", 9.1079712, 10.3233547, 23.8722477, 37.1717682,
1495,"KMF1039", 8.4877949, 9.7032194, 21.9623985, 40.3672829,
1496,"KMF1040", 9.4264050, 9.1073952, 26.1458244, 37.5056381,
1497,"KMF1041", 9.0274038, 9.0106020, 24.7341919, 43.7160339,
1498,"KMF1042", 7.7332282, 6.9475493, 23.0547791, 46.9509735,
1499,"KMF1043", 6.5704870, 8.5891762, 16.3392773, 39.5156898,
1500,"KMF1044", 9.0255470, 9.4056196, 24.4341412, 38.5794716,
1501,"KMF1045", 7.8421230, 9.7962513, 19.0762978, 31.6570778,
1502,"KMF1046", 9.4846621, 9.3908091, 26.3339195, 43.1947594,
1503,"KMF1047", 9.5448265, 9.1258478, 26.3431454, 40.4748993,
1504,"KMF1048", 8.6327686, 10.3328409, 22.4628677, 39.2207451,
1505,"KMF1049", 8.3919039, 4.2360306, 24.9937439, 35.9340858,
1506,"KMF1050", 9.2230539, 7.1428046, 25.3100777, 36.4252167,
1507,"KMF1051", 9.8037024, 8.8947239, 28.0611420, 45.4254532,
1508,"KMF1052", 8.6220274, 9.1522503, 23.9216995, 49.3200684,
1509,"KMF1053", 8.2140598, 7.1705704, 24.2600288, 39.6446686,
1510,"KMF1054", 9.4475679, 9.6602535, 25.8116570, 34.9771194,
1511,"KMF1055", 8.6381054, 8.6541977, 24.0652809, 46.2984619,
1512,"KMF1056", 9.7594881, 8.0028048, 27.9033546, 39.7904549,
1513,"KMF1057", 10.0150805, 9.6640739, 29.3756485, 47.6436272,
1514,"KMF1058", 9.3379564, 9.5875053, 25.6702919, 41.6454964,
1515,"KMF1059", 9.4440432, 6.6445255, 27.5135002, 43.8102989,
1516,"KMF1060", 8.9289951, 11.0112982, 23.3036041, 38.5041885,
1517,"KMF1061", 9.8579950, 8.3921890, 28.4082909, 43.6915665,
1518,"KMF1062", 8.2658339, 9.4925127, 20.8354149, 34.8312645,
1519,"KMF1063", 8.8121071, 6.2097454, 26.6483994, 37.6157303,
1520,"KMF1064", 8.9317122, 9.3828297, 24.0376091, 39.0871544,
1521,"KMF1065", 8.8051929, 10.2065411, 22.8120918, 36.2820396,
1522,"KMF1066", 9.1635733, 9.9989281, 24.6055374, 35.3607635,
1523,"KMF1067", 9.1777592, 9.5677404, 24.8337727, 40.4920006,
1524,"KMF1068", 9.3439569, 8.1801863, 26.7126560, 47.5439644,
1525,"KMF1069", 7.8896694, 9.5687351, 21.1224136, 51.2834511,
1526,"KMF1070", 8.1943731, 9.6648664, 21.3557606, 41.3153076,
1527,"KMF1101", 5.1756182, 7.8366733, 14.6715622, 45.3936729,
1528,"KMF1102", 9.2455215, 10.4975796, 24.7555237, 41.6950378,
1529,"KMF1103", 9.9425955, 8.6652451, 28.6913490, 46.5679665,
1530,"KMF1104", 9.4411612, 8.5069714, 26.7109776, 44.8378220,
1531,"KMF1105", 8.9829359, 8.8615046, 24.5156269, 40.8219223,
1532,"KMF1107", 9.4326019, 8.1916170, 26.6715031, 39.6954651,
1533,"KMF1108", 8.5777521, 8.4417133, 23.5516396, 46.5325546,
1534,"KMF1109", 8.4467545, 6.2266951, 25.3658829, 37.6551132,
1535,"KMF1111", 7.8630505, 9.0709991, 20.7251186, 44.3532448,
1536,"KMF1112", 8.4135265, 10.5506706, 21.6917210, 41.3361359,
1537,"KMF1113", 8.8195724, 9.4959974, 22.9583321, 34.0577393,
1538,"KMF1114", 8.6322708, 10.3387899, 22.5762291, 41.8421211,
1539,"KMF1115", 8.2759295, 7.2941794, 24.2424812, 36.7837830,
1540,"KMF1116", 8.9084301, 10.3580446, 23.9985924, 40.0953979,
1541,"KMF1117", 7.9947219, 10.5177269, 19.3545456, 36.7218094,
1542,"KMF1118", 8.1080265, 9.4344711, 19.3088875, 28.9260464,
1543,"KMF1119", 9.2872810, 9.5205250, 25.5343227, 43.7920914,
1544,"KMF1120", 8.1442509, 6.7017713, 24.0376472, 38.9936295,
1545,"KMF1121", 9.0362644, 8.8534155, 25.8725567, 48.9340744,
1546,"KMF1122", 8.3341274, 9.5217590, 20.8712349, 35.9220238,
1547,"KMF1123", 8.2829084, 6.2416606, 24.6663322, 36.8446884,
1548,"KMF1124", 9.8745499, 7.1241455, 30.2235794, 49.1014175,
1549,"KMF1125", 8.7852421, 11.2652302, 23.2502136, 36.4213867,
1550,"KMF1126", 8.8900414, 7.9538713, 25.0674324, 46.2452774,
1551,"KMF1127", 8.0701637, 8.2134514, 21.0029526, 37.8709831,
1552,"KMF1128", 7.6607981, 9.9050493, 20.3594017, 48.2468987,
1553,"KMF1129", 9.6426487, 8.1529713, 27.6821575, 44.5760994,
1554,"KMF1130", 8.1344681, 7.0959315, 24.1937218, 41.3276176,
1555,"KMF1131", 9.1877480, 10.5537968, 24.4889698, 39.1653938,
1556,"KMF1132", 9.3657179, 8.5500259, 26.6337929, 42.8375931,
1557,"KMF1133", 9.4936399, 8.2186308, 27.0774612, 41.3306808,
1558,"KMF1134", 8.5923328, 10.6841259, 22.9719696, 44.2511826,
1559,"KMF1135", 9.8008709, 7.3778973, 27.8119335, 39.6911278,
1560,"KMF1136", 8.4693003, 6.5289960, 25.4608650, 37.6282196,
1561,"KMF1138", 8.7676182, 10.2920876, 22.2209682, 29.0238972,
1562,"KMF1139", 9.6205816, 7.7282901, 27.5924530, 40.4009209,
1563,"KMF1140", 8.6239004, 9.3541985, 23.7786350, 44.9453087,
1564,"KMF1141", 9.4129524, 9.5024290, 26.8181458, 49.6655197,
1565,"KMF1142", 8.6382179, 6.1479111, 26.6829681, 41.6437798,
1566,"KMF1143", 6.7993946, 10.4267178, 15.8586636, 41.6311569,
1567,"KMF1144", 8.1780977, 7.1716909, 24.0258675, 39.7448120,
1568,"KMF1145", 9.3687916, 9.8575354, 24.7853165, 35.3952904,
1569,"KMF1146", 9.2115183, 10.3362341, 24.8248405, 43.0152054,
1570,"KMF1147", 8.3587494, 6.8310885, 24.9873199, 39.8162041,
1571,"KMF1148", 9.3003387, 8.8773556, 26.1205292, 42.0266533,
1572,"KMF501", 9.2253113, 5.2690277, 26.9618206, 40.8278160,
1573,"KMF502", 9.4632311, 7.0432739, 26.8136330, 38.5902519,
1574,"KMF503", 9.0311117, 4.8647923, 27.5276413, 42.3372192,
1575,"KMF504", 9.1956635, 4.7697430, 26.8718109, 39.2572594,
1576,"KMF505", 8.8575077, 7.2365685, 24.0334816, 39.8018875,
1577,"KMF506", 9.2010498, 4.9677601, 28.2997246, 48.9114685,
1578,"KMF507", 9.1578236, 6.2388639, 25.3258858, 33.3932076,
1579,"KMF508", 9.5747299, 4.9376855, 29.4988956, 42.0036850,
1580,"KMF509", 8.2781839, 8.4160938, 22.1654701, 40.6664848,
1581,"KMF510", 8.8825312, 4.6733413, 27.7873955, 41.3666763,
1582,"KMF511", 9.0772886, 3.5385401, 28.6444454, 46.1807213,
1583,"KMF512", 8.7390213, 4.9197230, 27.4288521, 43.6986122,
1584,"KMF513", 8.5676918, 6.3398190, 26.2969627, 43.6709824,
1585,"KMF514", 9.0848904, 8.7871342, 24.1921387, 38.1414528,
1586,"KMF515", 8.8922033, 6.0864134, 24.7288780, 41.5448532,
1587,"KMF516", 8.1602888, 6.8003159, 24.3569698, 48.3894882,
1588,"KMF517", 8.4315195, 7.3866835, 24.1871719, 37.2861061,
1589,"KMF518", 9.4060555, 5.0982461, 29.3560371, 44.9847717,
1590,"KMF519", 8.9240294, 7.2840204, 26.7004585, 42.7348709,
1591,"KMF520", 8.3280678, 6.2141538, 22.3824787, 40.4402885,
1592,"KMF521", 9.1163368, 5.8830795, 26.3680725, 44.2618561,
1593,"KMF522", 8.7027636, 7.6235271, 25.3090038, 45.6143951,
1594,"KMF523", 7.8706112, 7.2662377, 23.1568851, 41.5515213,
1595,"KMF524", 7.7947669, 8.8719339, 20.4607296, 41.0028496,
1596,"KMF525", 8.3321762, 8.7568855, 23.4454460, 45.5051765,
1597,"KMF527", 7.6878901, 8.2974443, 19.3030701, 39.9321327,
1598,"KMF528", 8.4349880, 7.8205371, 23.7397804, 41.9131508,
1599,"KMF529", 8.2804499, 7.2123437, 24.7990456, 46.8542824,
1600,"KMF530", 9.2257547, 7.8050866, 26.1397858, 37.1245766,
1601,"KMF531", 8.8457861, 10.4944754, 22.3785210, 29.1681576,
1602,"KMF532", 8.4621534, 6.8244305, 25.6258507, 44.1291962,
1603,"KMF533", 9.0105667, 5.9219069, 24.7401772, 37.8533630,
1604,"KMF534", 9.6676445, 5.4479532, 29.8696671, 44.2861214,
1605,"KMF535", 9.2371168, 7.1569529, 27.6956463, 41.0168877,
1606,"KMF536", 9.1090031, 6.2682576, 25.6298714, 44.0693703,
1607,"KMF537", 8.5595112, 5.7438960, 26.6366806, 46.0387840,
1608,"KMF538", 9.5117416, 4.2526674, 29.7080650, 44.6498528,
1609,"KMF539", 9.0855742, 3.8965011, 28.3232403, 42.6973267,
1610,"KMF540", 9.0117388, 7.1647677, 26.0039234, 43.7200165,
1611,"KMF541", 9.1027069, 5.9388814, 25.6383896, 39.5042343,
1612,"KMF542", 8.6580124, 9.2306595, 23.1507187, 39.9968948,
1613,"KMF543", 8.8272133, 6.5936470, 23.7857857, 37.9884415,
1614,"KMF544", 9.7062798, 6.8527336, 29.1743851, 44.7591667,
1615,"KMF545", 8.0948763, 7.0052991, 23.7018661, 37.4027596,
1616,"KMF546", 8.7490330, 6.3689861, 26.8206444, 49.3252487,
1617,"KMF547", 8.0311813, 9.0651903, 20.5720329, 38.1509399,
1618,"KMF548", 9.0796509, 4.6797066, 28.6306725, 45.6817780,
1619,"KMF549", 8.2093687, 7.1628304, 24.3617935, 46.0827408,
1620,"KMF550", 9.3268785, 4.5986738, 28.5921040, 44.4595413,
1621,"KMF551", 9.4241953, 6.6191211, 28.1514320, 36.7780991,
1622,"KMF552", 9.1061926, 5.2790680, 27.8886375, 44.3347855,
1623,"KMF553", 8.8756952, 6.6467800, 24.5884571, 44.5100594,
1624,"KMF554", 9.4069452, 6.3561282, 27.0031948, 38.3851509,
1625,"KMF555", 9.7873650, 6.5099583, 29.3005714, 46.0789299,
1626,"KMF556", 9.1141577, 5.3034806, 28.4370461, 43.8902321,
1627,"KMF557", 8.4171782, 7.1435037, 24.5941334, 35.0069618,
1628,"KMF558", 9.4226112, 6.9446836, 27.4415398, 40.9101868,
1629,"KMF559", 8.7961025, 7.2479987, 26.3324585, 39.0032158,
1630,"KMF560", 8.2900286, 6.1222496, 22.7535248, 38.9112244,
1631,"KMF561", 9.0098429, 7.1728024, 27.2187843, 44.2149925,
1632,"KMF562", 8.6541376, 5.0540853, 26.1946411, 41.3767204,
1633,"KMF563", 9.4046793, 8.0126848, 26.8677597, 39.2482681,
1634,"KMF564", 9.3220873, 4.6258907, 29.0567131, 48.2837906,
1635,"KMF565", 8.5246487, 8.6246996, 22.0838165, 38.1567078,
1636,"KMF566", 8.5282888, 6.2926302, 23.5701256, 40.2398720,
